sep=,
DeviceTag:,DOT_Shank_R
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2026-09-15_17:57:29_167 GMT+8
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,296015291,1.407529,9.716488,-1.354121,4.749603,11.785684,-2.893456,0.652357,0.715346,-0.218133,-0.123004,
2,296031958,1.221250,9.722766,-1.137684,4.081856,16.790585,-5.228980,0.652461,0.716132,-0.215872,-0.121862,
3,296048625,1.035122,9.693016,-1.052440,3.616012,17.142862,-6.635746,0.652595,0.716919,-0.213422,-0.120832,
4,296065292,1.051311,9.733160,-1.069036,3.329944,18.572237,-7.157557,0.652788,0.717714,-0.210774,-0.119710,
5,296081959,1.075053,9.663757,-1.069744,3.210385,20.608828,-7.228019,0.653048,0.718529,-0.207922,-0.118384,
6,296098626,0.698016,9.779470,-0.790968,1.734976,23.569618,-7.294115,0.653544,0.719247,-0.204754,-0.116798,
7,296115293,0.699103,9.737404,-0.698215,0.265681,26.141212,-7.465456,0.654257,0.719864,-0.201296,-0.115002,
8,296131960,0.715443,9.810074,-0.643351,-0.143636,25.560186,-7.580686,0.654984,0.720425,-0.197870,-0.113288,
9,296148627,1.128159,9.707388,-0.899743,1.558299,21.733715,-6.859362,0.655425,0.721054,-0.194910,-0.111855,
10,296165294,1.262930,9.567158,-1.241263,3.773366,21.638231,-6.513091,0.655630,0.721874,-0.192030,-0.110336,
11,296181961,1.214076,9.482196,-1.367648,4.356825,23.407730,-6.439699,0.655816,0.722768,-0.188995,-0.108606,
12,296198628,0.595688,9.677885,-1.460998,4.136724,26.222649,-6.140212,0.656097,0.723667,-0.185718,-0.106556,
13,296215295,0.414602,9.944307,-1.412822,2.326090,17.425676,-4.678843,0.656347,0.724208,-0.183403,-0.105340,
