sep=,
DeviceTag:,DOT_Shank_L
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2026-09-15_17:57:29_169 GMT+8
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,296031958,-0.942043,9.669905,-0.621794,-2.054151,2.382192,-1.121388,0.658161,0.734463,-0.092090,-0.137507,
2,296048625,-0.802830,9.738550,-0.877921,-0.924397,-0.752366,-0.772177,0.657990,0.734528,-0.092122,-0.137952,
3,296065292,-0.517295,9.737143,-1.101236,-0.475256,0.683609,-1.743905,0.657772,0.734678,-0.091922,-0.138330,
4,296081959,-0.435872,9.712124,-1.253366,-0.425555,3.605160,-3.383220,0.657553,0.734913,-0.091269,-0.138552,
5,296098626,-0.494154,9.661952,-1.244042,-0.478535,5.166728,-4.974819,0.657329,0.735195,-0.090295,-0.138760,
6,296115293,-0.892615,9.579417,-1.106195,-0.468751,0.541561,-4.564452,0.657050,0.735378,-0.089807,-0.139423,
7,296131960,-1.093215,9.654328,-0.950174,-0.733317,-10.688248,-2.867407,0.656686,0.735285,-0.090568,-0.141129,
8,296148627,-1.200477,9.805861,-0.649283,-2.624243,-21.224791,-0.608239,0.656427,0.734759,-0.092538,-0.143769,
9,296165294,-0.910714,9.897331,-0.361171,-7.523698,-32.861561,3.551747,0.656610,0.733453,-0.095958,-0.147318,
10,296181961,-0.847939,9.942186,-0.558232,-10.259838,-26.515266,6.440493,0.657220,0.731965,-0.099019,-0.149949,
11,296198628,-0.965050,10.031205,-0.618193,-10.641227,-26.397619,9.443194,0.657926,0.730385,-0.102378,-0.152282,
12,296215295,-0.593029,9.888800,-1.001693,-11.078130,-25.719191,12.288225,0.658738,0.728722,-0.105962,-0.154275,
13,296231962,-0.446593,9.773317,-1.013302,-10.842271,-22.183363,15.060970,0.659630,0.727104,-0.109505,-0.155620,
14,296248629,-0.901362,9.546570,-0.981951,-9.348097,-19.989511,16.811611,0.660426,0.725639,-0.113054,-0.156538,
15,296265296,-1.079535,9.346244,-1.013392,-5.863750,-22.969282,17.553247,0.660812,0.724416,-0.117044,-0.157640,
16,296281963,-1.121568,9.337697,-0.674721,-3.420854,-22.441687,16.336712,0.660909,0.723448,-0.120909,-0.158758,
17,296298630,-0.929755,9.371044,-0.534636,-1.243525,-21.345951,13.813655,0.660728,0.722747,-0.124452,-0.159963,
18,296315297,-0.828645,9.420807,-0.598373,0.582709,-15.613933,10.809196,0.660381,0.722401,-0.127168,-0.160818,
19,296331964,-1.048294,9.311278,-0.900551,2.597749,-3.174055,5.660863,0.659929,0.722632,-0.128195,-0.160823,
20,296348631,-0.942754,9.308475,-1.186572,4.682277,5.330919,1.056300,0.659308,0.723346,-0.127970,-0.160336,
21,296365298,-0.711824,9.393651,-1.848759,8.509974,12.976818,-1.645963,0.658361,0.724654,-0.126817,-0.159233,
22,296381965,-1.028222,9.448832,-2.112533,12.002680,19.809126,-3.982808,0.657112,0.726492,-0.124844,-0.157569,
23,296398632,-0.636379,9.453800,-1.899678,13.797853,25.048227,-4.541734,0.655747,0.728620,-0.122349,-0.155369,
24,296415299,0.156026,10.015542,-0.578105,9.977038,32.618324,-2.209271,0.654960,0.730500,-0.119293,-0.152210,
25,296431966,-0.066336,10.146552,-0.017815,5.746480,40.366779,0.799870,0.654804,0.732074,-0.115721,-0.148010,
26,296448633,-0.722173,9.819267,-0.202465,4.129725,33.694111,2.318029,0.654724,0.733306,-0.112909,-0.144400,
27,296465300,-0.693681,9.769370,-0.243045,2.593618,23.560806,4.978191,0.654686,0.734122,-0.111311,-0.141641,
28,296481967,-0.877552,9.708390,-0.445255,2.395910,14.724901,7.308033,0.654569,0.734693,-0.110800,-0.139605,
29,296498634,-1.000988,9.740183,-0.664001,2.919612,4.770284,9.590762,0.654279,0.735073,-0.111489,-0.138407,
30,296515301,-0.808648,9.698189,-1.114867,3.290523,-5.631723,11.042633,0.653809,0.735253,-0.113331,-0.138176,
31,296531968,-0.364109,9.598259,-1.371929,2.739377,-9.950722,11.016319,0.653323,0.735292,-0.115570,-0.138418,
32,296548635,-0.265974,9.612620,-1.368291,1.701433,-6.837211,10.466973,0.652986,0.735300,-0.117431,-0.138396,
33,296565302,-0.343529,9.659133,-1.218442,1.221246,-8.275697,8.797602,0.652640,0.735260,-0.119241,-0.138694,
34,296581969,-0.714637,9.642126,-1.247018,1.096065,-16.125389,6.775623,0.652128,0.735080,-0.121576,-0.140024,
35,296598636,-0.456444,9.602450,-1.108397,0.292017,-24.577938,5.304972,0.651514,0.734670,-0.124537,-0.142410,
36,296615303,-0.486121,9.611415,-0.984904,-0.715800,-25.450092,6.153472,0.651000,0.734120,-0.127649,-0.144824,
37,296631970,-0.384510,9.671894,-0.906279,-1.557435,-25.324760,7.387303,0.650593,0.733458,-0.130860,-0.147120,
38,296648637,-0.404792,9.879349,-0.957480,-9.156712,-20.487379,8.026248,0.651094,0.732157,-0.133516,-0.148983,
39,296665304,-0.172008,9.658027,-1.270518,-12.390254,-17.218807,6.438589,0.651961,0.730644,-0.135622,-0.150708,
40,296681971,0.601854,9.730051,-1.026095,-11.899018,-9.919704,1.936648,0.652816,0.729421,-0.136567,-0.152074,
41,296698638,0.658976,9.680646,-0.699423,-7.630332,2.408100,-3.430732,0.653342,0.728979,-0.135868,-0.152557,
42,296715305,0.129880,9.723113,-0.520976,-4.043018,9.470704,-7.510557,0.653535,0.729115,-0.134144,-0.152608,
43,296731972,-0.470800,9.690912,-0.712208,-0.773300,14.210729,-9.474866,0.653428,0.729701,-0.131833,-0.152278,
44,296748639,-0.667702,9.712687,-0.806921,1.957945,10.867227,-9.971838,0.652952,0.730479,-0.129846,-0.152297,
45,296765306,-0.720884,9.668111,-0.963726,3.082612,6.709142,-10.213786,0.652270,0.731273,-0.128254,-0.152759,
46,296781973,-0.599051,9.660384,-1.096971,3.552092,4.099308,-10.403255,0.651483,0.732054,-0.126898,-0.153507,
47,296798640,-0.478410,9.697938,-1.127662,3.515563,5.346186,-10.749894,0.650712,0.732863,-0.125387,-0.154155,
48,296815307,-0.597195,9.736756,-1.160897,3.232382,7.537444,-10.785720,0.650008,0.733692,-0.123657,-0.154578,
49,296831974,-0.642720,9.665751,-1.218172,3.111593,8.614498,-10.548343,0.649339,0.734527,-0.121848,-0.154865,
50,296848641,-0.565752,9.576935,-1.237494,3.720485,10.725179,-10.490970,0.648640,0.735461,-0.119858,-0.154909,
51,296865308,-0.500263,9.588546,-1.128462,4.308888,15.047066,-10.485764,0.647950,0.736544,-0.117474,-0.154479,
52,296881975,-0.561598,9.605991,-1.098544,5.429191,18.754166,-10.768109,0.647190,0.737814,-0.114736,-0.153659,
53,296898642,-0.659643,9.651705,-1.030709,6.260659,19.793102,-10.773555,0.646352,0.739177,-0.111916,-0.152713,
54,296915309,-0.879668,9.661165,-1.084573,6.709968,17.911062,-10.861032,0.645426,0.740535,-0.109272,-0.151968,
55,296931976,-0.963536,9.619137,-1.131025,7.045620,13.875896,-10.566711,0.644400,0.741823,-0.107046,-0.151623,
56,296948643,-0.982782,9.651416,-1.192254,6.737433,9.915588,-10.103194,0.643351,0.742982,-0.105234,-0.151667,
57,296965310,-0.998310,9.639862,-1.241962,6.110996,7.805789,-9.325180,0.642352,0.744021,-0.103689,-0.151874,
58,296981977,-1.064255,9.572764,-1.398386,5.269156,6.276069,-8.057657,0.641446,0.744925,-0.102405,-0.152141,
59,296998644,-1.173768,9.546969,-1.387090,4.404610,4.331626,-6.189476,0.640644,0.745676,-0.101485,-0.152457,
60,297015311,-1.152803,9.561860,-1.401834,3.483449,1.670800,-4.076108,0.639949,0.746249,-0.101022,-0.152878,
61,297031978,-1.134601,9.601342,-1.465735,2.320952,1.421422,-2.305642,0.639415,0.746682,-0.100749,-0.153178,
62,297048645,-1.083297,9.636348,-1.441298,1.845926,1.657673,-0.847575,0.638969,0.747055,-0.100600,-0.153323,
63,297065312,-0.956839,9.657226,-1.421013,1.524833,2.724083,-0.132559,0.638588,0.747411,-0.100424,-0.153291,
64,297081979,-0.990571,9.619877,-1.407565,1.089519,4.845877,0.379100,0.638297,0.747765,-0.100096,-0.152987,
65,297098646,-1.079050,9.591724,-1.359436,0.974647,5.074216,0.805244,0.638031,0.748108,-0.099791,-0.152620,
66,297115313,-1.022794,9.551164,-1.352501,0.696019,3.685636,1.189985,0.637784,0.748388,-0.099650,-0.152372,
67,297131980,-1.118772,9.591857,-1.370026,0.600932,3.044742,2.225302,0.637560,0.748630,-0.099680,-0.152100,
68,297148647,-1.139752,9.600386,-1.356920,0.623420,2.158670,3.407661,0.637347,0.748837,-0.099920,-0.151814,
69,297165314,-1.050181,9.615276,-1.300492,0.822661,0.427316,4.120808,0.637103,0.749014,-0.100403,-0.151647,
70,297181981,-0.894318,9.599931,-1.362337,0.936010,-0.158888,3.995728,0.636835,0.749190,-0.100929,-0.151555,
71,297198648,-0.789595,9.595322,-1.408513,0.729494,0.264919,3.299857,0.636580,0.749366,-0.101335,-0.151483,
72,297215315,-0.804175,9.575727,-1.421489,0.674645,0.747539,2.169146,0.636313,0.749565,-0.101573,-0.151465,
73,297231982,-0.814989,9.571795,-1.464143,0.510160,1.298878,1.220272,0.636052,0.749774,-0.101653,-0.151476,
74,297248649,-0.875038,9.567019,-1.435204,0.400627,1.565865,0.567443,0.635791,0.749988,-0.101634,-0.151521,
75,297265316,-0.920498,9.589270,-1.458064,0.279134,1.296252,0.292427,0.635534,0.750189,-0.101607,-0.151622,
76,297281983,-0.935621,9.579525,-1.439606,0.267902,1.015281,0.059313,0.635269,0.750386,-0.101581,-0.151775,
77,297298650,-0.961356,9.566443,-1.464081,0.210722,0.404969,0.092622,0.635001,0.750564,-0.101613,-0.151993,
78,297315317,-0.935976,9.578045,-1.491618,0.134576,-0.248277,-0.052250,0.634729,0.750723,-0.101688,-0.152296,
79,297331984,-0.990137,9.570177,-1.499708,0.175966,-0.799206,-0.136400,0.634443,0.750874,-0.101805,-0.152667,
80,297348651,-0.925546,9.597978,-1.422546,0.067906,-1.291789,-0.345477,0.634156,0.751007,-0.101942,-0.153112,
81,297365318,-0.933260,9.607473,-1.418154,-0.033412,-1.461461,-0.592665,0.633871,0.751130,-0.102067,-0.153600,
82,297381985,-0.892811,9.629438,-1.394375,-0.185795,-0.898980,-1.071277,0.633601,0.751259,-0.102083,-0.154073,
83,297398652,-0.922147,9.604048,-1.431526,-0.420061,-0.066900,-1.465879,0.633360,0.751391,-0.101974,-0.154495,
84,297415319,-0.980347,9.579468,-1.464688,-0.418576,0.194343,-1.648677,0.633118,0.751531,-0.101822,-0.154905,
85,297431986,-0.990760,9.581790,-1.453732,-0.438041,0.045418,-1.702322,0.632875,0.751666,-0.101677,-0.155336,
86,297448653,-0.988063,9.584363,-1.487151,-0.475948,-0.111953,-1.855614,0.632630,0.751797,-0.101528,-0.155799,
87,297465320,-0.990731,9.581739,-1.489199,-0.565170,-0.015944,-1.926920,0.632394,0.751922,-0.101361,-0.156260,
88,297481987,-0.986705,9.599117,-1.477061,-0.554694,0.412806,-2.279620,0.632155,0.752063,-0.101116,-0.156706,
89,297498654,-1.007974,9.599414,-1.485408,-0.608250,0.852230,-2.522006,0.631923,0.752213,-0.100803,-0.157127,
