PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
69,2279646605,9.863906,1.887836,-0.274969,0.593885,0.34261,0.302959,0.689082,0.034393,-0.717152,-0.098369,9.837794725648871,1.9067870283731727,-0.27311278648417714,0.09424102187764807,0.07357419211972963,0.38925169884537464
70,2279663272,9.832,1.962522,-0.308786,1.149056,0.272628,0.659418,0.689239,0.034726,-0.717023,-0.0981,9.841455319573685,1.9521230037446415,-0.25450702250317864,-0.19056599855663012,-0.11688088493752742,0.4350753141377491
71,2279679939,9.858609,1.998021,-0.181873,-1.302521,-0.390658,0.493076,0.689338,0.034833,-0.716923,-0.098095,9.845608923323631,1.9655611580337076,-0.22793268708158412,-1.1966760775307006,-0.3939081616190728,0.3835134141840042
72,2279696606,9.823513,1.923856,-0.178456,-3.157687,-1.098183,0.154784,0.689367,0.034776,-0.716866,-0.098325,9.847701460509589,1.933819637227755,-0.2102635781392565,-2.338920250758184,-0.5890003048778274,0.29449388734465454
73,2279713273,9.870017,1.903597,-0.228728,-3.843058,-0.889324,0.131758,0.689422,0.034659,-0.716778,-0.098624,9.848206994711123,1.8772358813794625,-0.20797898075782717,-2.9651612464313497,-0.6049880577255987,0.27721366590655017
74,2279729940,9.843761,1.80912,-0.221555,-2.130772,0.140633,0.379587,0.689578,0.034701,-0.716613,-0.098716,9.848925372791037,1.8369685256890727,-0.21218416477809937,-2.9245618430212845,-0.49976278781252337,0.37591867520711003
75,2279746607,9.842558,1.799573,-0.215135,-2.350977,-0.092577,0.617721,0.689714,0.034687,-0.716469,-0.098814,9.85054255701468,1.8420871785251065,-0.21150872172211288,-2.617206063383283,-0.39702327637974344,0.5185406151523676
76,2279763274,9.852468,1.887749,-0.253429,-2.258336,-0.803176,0.625212,0.689777,0.034682,-0.716398,-0.098894,9.851260868591824,1.884992694154797,-0.20712756764399917,-2.5141174782875604,-0.3506268125661892,0.5815078467515487
77,2279779941,9.844488,1.98073,-0.149524,-2.595078,-0.667864,0.571285,0.689855,0.034646,-0.716308,-0.099018,9.848058605011104,1.9284847846253312,-0.21109715011011354,-2.6922824396562604,-0.3446625660823054,0.502704954095457
78,2279796608,9.863057,1.961644,-0.19158,-3.253837,-0.153061,0.263574,0.689982,0.034564,-0.716156,-0.09926,9.84038411248045,1.9388440128972884,-0.2287408600355128,-2.850087795809338,-0.4002238202511175,0.3320641940221643
