time_s,SampleTimeFine,knee_flexion_estimate_deg,knee_flexion_estimate_smooth_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg,dominant_axis_x,dominant_axis_y,dominant_axis_z,is_peak
0.0,1680253114,-0.37048773654969347,-0.37029323061762903,-0.30705282091927805,-0.39090398898651013,0.15371257103217234,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.016667,1680269781,-0.3726286487329714,-0.3658500837730489,-0.30212418466040036,-0.3939398557857642,0.1663884839036056,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.033334,1680286448,-0.3625115721866079,-0.359766153400316,-0.29646440391179757,-0.3736600457752797,0.15659563787631453,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.050001,1680303115,-0.3510700599620722,-0.3521527056146874,-0.2851602961215438,-0.3496162398244558,0.1540109155745191,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.066668,1680319782,-0.34048259647941803,-0.34312100653142064,-0.270154815232898,-0.3434471258657616,0.15896803196370377,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.083335,1680336449,-0.33462761708987826,-0.3327823222657728,-0.25893724780474103,-0.34623239516691307,0.1665553981217016,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.100002,1680353116,-0.316634527182504,-0.32124791893300125,-0.2451827473909629,-0.3365455535130588,0.15469707060621113,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.116669,1680369783,-0.29844855048916474,-0.3086290626483632,-0.23066124919802444,-0.3326050186128676,0.14360195144372428,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.133336,1680386450,-0.2835180880168947,-0.2950370195271159,-0.2149233855215184,-0.3232355316012962,0.14126062525316016,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.150003,1680403117,-0.2781948053769371,-0.2805830556845167,-0.20173253181887174,-0.31581632033211976,0.15362190220040725,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.16667,1680419784,-0.26409111109789557,-0.2653784372358228,-0.18628769147846036,-0.28739210623511624,0.15300383174853516,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.183337,1680436451,-0.2525258620101321,-0.2495344302962914,-0.17137220089153146,-0.2850149428768299,0.1557408060206618,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.200004,1680453118,-0.23423170998526543,-0.23316230098118,-0.15744864052812527,-0.2932193648113277,0.1430290025514723,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.216671,1680469785,-0.22304020798095747,-0.21637331540574564,-0.1442553294958152,-0.2961916615744747,0.1433782046922654,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.233338,1680486452,-0.21173586540057676,-0.1992787396852457,-0.12895679891770767,-0.2708426845123784,0.1479954399467669,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.250005,1680503119,-0.19758504305462002,-0.18198983993493303,-0.11609085879522303,-0.2577653622421734,0.14236855894493922,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.266672,1680519786,-0.17099022378008438,-0.16399075324381068,-0.09900369072443481,-0.21624502408976382,0.1200771406359627,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.283339,1680536453,-0.13698268169821168,-0.14655678375648795,-0.08441980254279156,-0.18571762110872037,0.07835458367196912,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.300006,1680553120,-0.13086092819906453,-0.13013593716012262,-0.07591202693642757,-0.17530629913908605,0.08113862421664383,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.316673,1680569787,-0.1102270141399743,-0.11418630757743413,-0.06324419607704815,-0.15226883739512329,0.06254756178758267,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.33334,1680586454,-0.09969356158981474,-0.0984677204049479,-0.053620326318669004,-0.16883274259123682,0.057639090420759126,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.350007,1680603121,-0.0753127321802288,-0.08354052201512914,-0.040215171158953796,-0.16288642109476045,0.032328690191955556,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.366674,1680619788,-0.06152234907053486,-0.0690020761533861,-0.02800369873644749,-0.15953042878150878,0.025995743889181286,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.383341,1680636455,-0.04844241374904665,-0.05478648203405515,-0.01313681845248931,-0.11951095511083332,0.026775146463825346,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.400008,1680653122,-0.03153062831075483,-0.040669388461565224,0.0050297232878308215,-0.07466326874054803,0.025752284194791683,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.416675,1680669789,-0.015366888498967404,-0.027432102468959742,0.0179010183146918,-0.03252437494936845,0.017006257841826942,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.433342,1680686456,-0.006218877181682564,-0.015035987033007639,0.02639165242400599,-0.023636329605500328,0.013680683805861155,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
0.450009,1680703123,-0.003961721139062586,-0.003454575748003717,0.03379897496547392,-0.02470897697918195,0.021922340124024893,0.8649870136874397,0.015272451829569713,-0.5015617792128888,False
