SampleTimeFine,PacketCounter_thigh,PacketCounter_shank,time_observed_60hz_s,thigh_orientation_change_deg,shank_orientation_change_deg,knee_flexion_estimate_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg
2278879923,23,22,0.35,0.20120000093208065,0.10887068221691461,0.015134969395694803,-0.014053356953567624,-0.10174405676412498,0.19242353212793084
2278896590,24,23,0.36666666666666664,0.20706023357253747,0.11065465621293215,0.01906129199274805,-0.010761384072874247,-0.10657652358062167,0.19722411776901413
2278913257,25,24,0.38333333333333336,0.22415676021023972,0.10990001509039385,-4.6861588410929604e-05,-0.030651051563723247,-0.11214374953500626,0.2011186209204599
2278929924,26,25,0.4,0.24955040775013565,0.11492303370543076,-0.026989200600118946,-0.058477720307572874,-0.12079347848846192,0.20537626956978167
2278946591,27,26,0.4166666666666667,0.2786719841154743,0.12748992907180176,-0.05433516108553934,-0.08632671169536821,-0.1325550881213849,0.20764937654394403
2278963258,28,27,0.43333333333333335,0.3012726676627329,0.13688298081143283,-0.07554222173807797,-0.10729019292269439,-0.1407961332005814,0.20542509377692297
2278979925,29,28,0.45,0.320398469368072,0.13748978833239844,-0.10031682473432806,-0.13190722995964207,-0.1480572376899691,0.20331296060059728
2278996592,30,29,0.4666666666666667,0.33534238288782725,0.1367201423738588,-0.1186721971658747,-0.1500925488218058,-0.15196782666081232,0.2012410896077238
2279013259,31,30,0.48333333333333334,0.3412061567512753,0.13542464857504594,-0.12312905019890434,-0.15469183067430622,-0.15907769930847065,0.20262014469617168
2279029926,32,31,0.5,0.33375407868311596,0.13280498546218095,-0.11067641317010155,-0.142477596933892,-0.16739074168523022,0.2061273876165233
2279046593,33,32,0.5166666666666667,0.3137413570401992,0.13265677499535192,-0.08217413575036313,-0.11365241060752038,-0.17626296247230783,0.20758947437149491
2279063260,34,33,0.5333333333333333,0.2869047512355262,0.13513135486703373,-0.042854663950143465,-0.07329718823375059,-0.18584102024560328,0.20566593713348955
2279079927,35,34,0.55,0.25957876605395525,0.14128585636912455,0.001504971453791053,-0.027328556445021475,-0.19740574891662513,0.20089293818953613
2279096594,36,35,0.5666666666666667,0.23949331643945226,0.15017089393021996,0.03785576737727274,0.011247512616108266,-0.207801719362747,0.19154425903814218
2279113261,37,36,0.5833333333333334,0.2269580724551435,0.1636659960934275,0.056666708900538466,0.0330042001448127,-0.21737437024576053,0.17623955546331493
2279129928,38,37,0.6,0.22570230157368215,0.1784320860751773,0.03465354543150128,0.014695461896013694,-0.22425470627637706,0.15259730579374847
2279146595,39,38,0.6166666666666667,0.2547924136120749,0.19255492606376945,-0.024492922901952666,-0.04037399787040997,-0.24197996455055698,0.12494955818169583
2279163262,40,39,0.6333333333333333,0.3213864343184621,0.2089838251420591,-0.11188689134321249,-0.12302329350016351,-0.2655163746751027,0.09160295403211378
2279179929,41,40,0.65,0.40956093410363875,0.221697370601184,-0.2090916829978537,-0.21537952907317906,-0.29772998384401833,0.05787945613755792
2279196596,42,41,0.6666666666666666,0.49756779667885137,0.23088515775745333,-0.30194699657832386,-0.304087411037051,-0.32094694726858963,0.027699525053288484
2279213263,43,42,0.6833333333333333,0.5661022096966176,0.23189653205314487,-0.3824533606454278,-0.38140294814840603,-0.3368354272221062,0.003491004770322688
