SampleTimeFine,PacketCounter_thigh,PacketCounter_shank,time_observed_60hz_s,thigh_orientation_change_deg,shank_orientation_change_deg,knee_flexion_estimate_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg
2765606324,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765622991,2,2,0.016666666666666666,2.478275252273853,5.994131663272138,4.845965193098248,0.09488923961066581,2.101143786785327,4.697593732754105
2765639658,3,3,0.03333333333333333,5.071005288463975,8.638050490858882,7.834011235220699,-2.202270541879508,3.6839132386780435,7.102889309436846
2765656325,4,4,0.05,5.591594040605942,12.162274688050188,10.401082829313578,0.4650405309244547,5.160256608583599,10.038599308501775
2765672992,5,5,0.06666666666666667,5.4879851589375495,14.09508965876671,13.63014071353931,2.2447341621503094,6.601592543074357,13.490574735512931
2765689659,6,6,0.08333333333333333,6.876164198050096,14.710747889088244,17.559704500410657,2.1483205481898557,6.758487887932974,17.490108154397966
2765706326,7,7,0.1,10.334436805706773,14.735175183814771,22.081146293424172,0.9793284702649621,6.68134169238597,21.92724314821334
2765722993,8,8,0.11666666666666667,13.850501831575391,14.59864771855275,26.16111822661525,0.10580501688344916,6.547576562779505,25.975026806592748
2765739660,9,9,0.13333333333333333,16.67334641315332,14.682900890239168,29.901427747768288,-1.4119769334738301,6.4360378948585995,29.54732610044212
2765756327,10,10,0.15,18.771406767333936,15.350891143761986,33.26408302568929,-4.5894807348934945,6.025405899176559,32.45758399601957
2765772994,11,11,0.16666666666666666,20.575500368922878,16.630027516479633,36.552660351019256,-7.35598071053581,5.788637910923439,35.34504063349856
2765789661,12,12,0.18333333333333332,22.414673287459536,18.060053342644853,39.75042935728633,-8.81294219669611,5.319283347866761,38.42275323590627
2765806328,13,13,0.2,23.966863175650317,19.4625985334821,42.44088056082356,-9.027146007205413,4.478217385923365,41.269782683454096
2765822995,14,14,0.21666666666666667,24.91693101530235,21.059216528668273,44.34173721254061,-7.551943520148355,3.2896012986832126,43.67767006541811
2765839662,15,15,0.23333333333333334,25.30551666306071,23.2307595950532,45.86903966097477,-5.694342543526727,2.1392294883708916,45.76894030997439
2765856329,16,16,0.25,25.274382203805928,25.888082754099784,47.59255540294592,-4.433950188159012,1.7374528249954029,47.83983496759818
2765872996,17,17,0.26666666666666666,24.60817192624203,28.845074589314653,49.807403777887984,-4.623945988028912,2.684094006020321,49.94428793115694
2765889663,18,18,0.2833333333333333,23.35963143237011,31.775234281150734,52.162207164877984,-5.8742102777227005,4.476261842939712,51.86810320072722
2765906330,19,19,0.3,21.85438908519295,35.18924947060003,54.86635681337154,-7.242394050764804,6.906044942483219,54.036544509047246
2765922997,20,20,0.31666666666666665,20.269218012972097,40.29571788908535,58.78025216896331,-10.460970616551943,8.867360512854923,57.16325078466679
2765939664,21,21,0.3333333333333333,18.400812413721567,45.55351701689877,62.01295053994869,-13.135613036927214,10.320891615849636,59.76669810773701
2765956331,22,22,0.35,15.860656263590647,50.874186242597496,64.41335425281122,-15.111909920349575,11.405122343911684,61.70100456574137
2765972998,23,23,0.36666666666666664,13.04176056018181,56.41130717630499,66.44157386791834,-17.455287566591938,11.41517423904809,63.33763869293536
2765989665,24,24,0.38333333333333336,10.012283120533926,61.47126870989596,67.34073564840563,-19.035660958369107,11.109565826586664,64.00458323665288
2766006332,25,25,0.4,8.220979220467367,65.35786197115395,66.58713892734283,-18.324234231851005,10.247228237356138,63.49005968326419
2766022999,26,26,0.4166666666666667,7.729472182466399,67.06405309714445,64.51247413805905,-14.896797898183546,10.65980281225294,61.95162790376623
2766039666,27,27,0.43333333333333335,9.516666083075672,67.31281201516435,62.09424346203416,-11.98099236977449,10.156974864361796,60.09442190678567
2766056333,28,28,0.45,11.955340500297556,66.57129477279611,58.80449382556356,-9.181810976041609,9.110967653194114,57.3972414850841
2766073000,29,29,0.4666666666666667,13.87210547802621,64.98003423732298,54.883516275811076,-7.993505455209659,7.998565284451697,53.753004345186305
2766089667,30,30,0.48333333333333334,14.867055411448328,62.42409778246153,50.31267641009383,-8.32248732534567,7.215082115397537,49.1033332328261
2766106334,31,31,0.5,15.58833212466474,58.811965641179306,44.671498653325045,-9.422202843914082,6.736083174231668,43.1619468769637
2766123001,32,32,0.5166666666666667,16.25759969981069,54.19151153434819,38.10743191801731,-11.699820270048468,6.020071224008489,36.080911801950364
2766139668,33,33,0.5333333333333333,16.817156284791743,48.73636777164838,31.241846662286953,-14.493880936726132,5.196863878074467,28.606708492159626
2766156335,34,34,0.55,17.241796298192348,42.76474380621998,24.560961065372446,-16.928066919777706,3.546946596130179,21.510520769436226
2766173002,35,35,0.5666666666666667,16.911520842752125,36.73359509031979,18.458007553318428,-17.109526177281367,1.4185744170696128,15.507822964464626
2766189669,36,36,0.5833333333333334,15.335471687511316,30.445053622406213,13.099883186586164,-15.034811179587761,-0.2728521734852158,10.638696271855615
2766206336,37,37,0.6,13.380548309335799,23.933480915289522,7.971267622948227,-11.489345686441332,-1.5657590522935483,6.228839456247605
2766223003,38,38,0.6166666666666667,11.721192722408832,17.651467652081934,2.904060267960308,-7.982061930542502,-3.0040423727610333,1.8958289592486042
2766239670,39,39,0.6333333333333333,10.152164802189082,12.76385414305185,-1.3462858191090228,-5.563508159223075,-4.815890242013921,-1.7511753665850616
2766256337,40,40,0.65,8.66385302759382,10.234307045489293,-3.60726544869101,-3.4334421080115485,-5.884267271062815,-3.515046824741422
2766273004,41,41,0.6666666666666666,7.793883133271101,9.571388852104285,-3.77956208253225,-1.9604020699649374,-6.114562308777592,-3.3776936939314215
2766289671,42,42,0.6833333333333333,7.760084839334528,9.75459576132111,-2.962091913603647,-1.478074569892364,-4.8600629992034134,-2.6261873860071185
2766306338,43,43,0.7,6.697511048503346,8.917813188113934,-1.9664469042696746,-2.061903668517228,-2.3568611602064875,-2.0753646003496913
2766323005,44,44,0.7166666666666667,4.81671603818825,7.124697821564225,1.3004152680679428,-2.1490838443257205,0.7336467014704734,0.8208710225611373
2766339672,45,45,0.7333333333333333,3.0171861968494653,7.356539853926421,4.389301009525232,-1.9135868752250909,2.6253883868497416,3.7688231565373798
2766356339,46,46,0.75,2.7921134656765325,10.092873453092963,8.252520315504393,0.4756707878076096,5.0970999646654125,7.840475997041737
2766373006,47,47,0.7666666666666667,1.2269587928079433,13.11753649123517,11.154269630404762,2.1588553551248033,6.478488700253579,10.946123625058872
2766389673,48,48,0.7833333333333333,1.1209661847659989,15.448407269426735,13.731015756545155,1.936741155971848,7.880814114251009,13.350763705006297
2766406340,49,49,0.8,1.7875235222804462,17.020183248606546,17.08745798968669,1.5088332174751473,8.493425790975317,16.63187715416917
2766423007,50,50,0.8166666666666667,5.522931117636291,17.895712925018092,22.039767685132283,0.9910338177882307,8.82377583911811,21.577548277319195
2766439674,51,51,0.8333333333333334,9.488771688905313,18.35389889171611,26.26196605748337,1.7395888912339164,9.06985514781315,26.026444550237954
2766456341,52,52,0.85,13.205393415022948,18.645656622131714,30.242289320976248,1.8116195401772863,8.759973671754102,30.177740205328703
2766473008,53,53,0.8666666666666667,15.922503008660419,18.910906656715323,33.520609262014204,-0.0384657046487137,8.551832889152214,33.22549577685292
2766489675,54,54,0.8833333333333333,18.293852586646494,19.610543713670893,36.825559503076136,-2.7495969056616762,8.221809197530094,36.15382683606337
2766506342,55,55,0.9,20.70997780733722,20.800970943261788,40.311742008246284,-5.631233147948242,7.044038698937918,39.358375337392104
2766523009,56,56,0.9166666666666666,23.210649795406244,21.978446196543082,43.25603938859617,-6.848289714839881,5.464863660278211,42.38152714512163
2766539676,57,57,0.9333333333333333,25.563486820402428,23.114180274312595,45.50002905517466,-6.90312632386316,3.4817794547723313,44.96482438836972
2766556343,58,58,0.95,27.643904337725285,24.79184003123968,47.34931672864627,-5.992957871989121,1.1387519431121833,47.37850296765691
2766573010,59,59,0.9666666666666667,29.014619335290966,27.22704796501533,48.85148464706721,-4.596977217372585,-0.9975502838545243,49.498161800122595
2766589677,60,60,0.9833333333333333,29.249974008231828,30.198502237315182,50.414026055396924,-4.2298904666120665,-2.1990290318096437,51.348448314668396
2766606344,61,61,1.0,28.41289740976419,33.29433091900981,52.60643204926865,-5.151190642401662,-1.615648759053959,53.342646931335864
2766623011,62,62,1.0166666666666666,26.709569340982377,35.928069070049084,55.106062572121516,-6.343546205240381,0.8571270681320313,55.32815430104393
2766639678,63,63,1.0333333333333334,24.59238180059517,38.93710712488543,57.99584441175901,-7.837655378342132,4.04812323369453,57.553504583962855
2766656345,64,64,1.05,22.17113790073935,43.29889585201312,61.39180609233122,-11.038197070851032,6.805431155741471,60.03613907392689
2766673012,65,65,1.0666666666666667,19.53300907010286,48.14808508233887,64.18822622416992,-14.353064484382624,9.03073103332733,61.95728733058574
2766689679,66,66,1.0833333333333333,16.59733525037706,53.02873909390066,66.15957839835035,-16.54743407491145,10.838396351173538,63.30431111578439
2766706346,67,67,1.1,13.641201066480852,58.17240073920538,67.79425138404173,-18.40753490114248,11.480006181352731,64.53735393156956
2766723013,68,68,1.1166666666666667,10.972373504947152,63.27677866701261,68.82881079241392,-19.028817019541155,10.70889216916406,65.59387291050464
2766739680,69,69,1.1333333333333333,9.489799059868803,67.59226156870166,68.5752036690239,-17.896501358140682,9.231804890811263,65.7626054150294
2766756347,70,70,1.15,11.416094453813956,69.70892487753841,66.17688291134597,-14.758157314021556,7.278912214647194,64.17776261027626
