SampleTimeFine,PacketCounter_thigh,PacketCounter_shank,time_observed_60hz_s,thigh_orientation_change_deg,shank_orientation_change_deg,knee_flexion_estimate_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg
2279113261,37,36,0.5833333333333334,1.7313166711234382,0.5859628701253589,0.07424209407500201,-0.15534118707902672,1.0865580322132082,-0.5708529865069668
2279129928,38,37,0.6,1.740384327824184,0.5682298843995268,0.06863487982809213,-0.16889448697502868,1.12616323161156,-0.568005006528227
2279146595,39,38,0.6166666666666667,1.719583190881352,0.5432285420687087,0.1124216097835255,-0.13125652104329977,1.1620871034279743,-0.5622084860341767
2279163262,40,39,0.6333333333333333,1.680369037390555,0.5215515416131905,0.1267077835547996,-0.11820911711028381,1.1707137238054972,-0.554297685852061
2279179929,41,40,0.65,1.6551704047788893,0.5012594082665801,0.06795836843741006,-0.17652148390575254,1.163116994531124,-0.5503844386198212
2279196596,42,41,0.6666666666666666,1.657474023961948,0.47667009384222764,0.04056578646976051,-0.2104371437756462,1.1928524963503186,-0.551978964096657
2279213263,43,42,0.6833333333333333,1.6515938747875911,0.4590748055050521,0.059096629747297506,-0.19830446595762588,1.2265884054804737,-0.553426834085968
2279229930,44,43,0.7,1.642760723145698,0.44624163251274673,0.0758042103451643,-0.18496359753344294,1.2440321654976403,-0.5622569199592281
2279246597,45,44,0.7166666666666667,1.618648953142814,0.43312692586564067,0.066165381091013,-0.19062514724465507,1.2211139114409968,-0.5784841759971266
2279263264,46,45,0.7333333333333333,1.6038465616998334,0.42994729737577325,0.12471768892930549,-0.13246520330576073,1.226720537502151,-0.5964027084640005
2279279931,47,46,0.75,1.5919625123148329,0.43137388235034896,0.17023664167389552,-0.08623156726742645,1.22629191947824,-0.6077516073587038
2279296598,48,47,0.7666666666666667,1.571052278777482,0.4266682374090411,0.21940590416437564,-0.03451747014381229,1.2183335633458028,-0.6088863514048556
2279313265,49,48,0.7833333333333333,1.573046356331613,0.42164432961277054,0.20693392771637728,-0.04672754755522187,1.2147091835975952,-0.6173926969937208
2279329932,50,49,0.8,1.6110372335785217,0.4196570519389722,0.10625302710976585,-0.15104655940267306,1.2211837474386948,-0.6306349689998656
2279346599,51,50,0.8166666666666667,1.6366571291688503,0.41787103048263924,0.013765564014460512,-0.24438148392300493,1.2149736287300557,-0.6400654611457706
2279363266,52,51,0.8333333333333334,1.6389142460113446,0.4124284566205664,-0.00824830717544571,-0.2672930667812136,1.2168533869206148,-0.6433470758175354
2279379933,53,52,0.85,1.6318016173952643,0.40925337968688075,-0.020330043402864068,-0.2791947390718397,1.2145686006726817,-0.6447128976127868
2279396600,54,53,0.8666666666666667,1.6407986926686273,0.40325751273957566,-0.07148524442315636,-0.33160263157171976,1.216058304628179,-0.6419365133202924
2279413267,55,54,0.8833333333333333,1.638718500569811,0.3960440918609034,-0.11272328198863722,-0.3728042129622557,1.2129009608843164,-0.6326087824194384
2279429934,56,55,0.9,1.623265813142464,0.39739952715856813,-0.11669142764690969,-0.3757866561941231,1.2081451225648256,-0.6279492014092134
2279446601,57,56,0.9166666666666666,1.6143333911580338,0.4029198259795662,-0.1562167607652363,-0.4117585128033099,1.1865333649110112,-0.6266789387301499
2279463268,58,57,0.9333333333333333,1.603663609105538,0.4058448274778796,-0.193325222027695,-0.44480463278545507,1.16361441372674,-0.617390239909473
2279479935,59,58,0.95,1.5823041642873197,0.40322912701692826,-0.18523107589139118,-0.434873242860117,1.1568319570772172,-0.6044742057439754
2279496602,60,59,0.9666666666666667,1.5524106602647108,0.39652492408309425,-0.15724932233853112,-0.4051281506201196,1.1525932697723444,-0.5901311460036697
2279513269,61,60,0.9833333333333333,1.5129647172023013,0.39515223267393285,-0.1238653236122162,-0.3673924364954021,1.135237062059501,-0.5813286747545647
2279529936,62,61,1.0,1.4753949253819232,0.39291210943482596,-0.08699163499178397,-0.32632065561693585,1.1184917917454364,-0.5766074459421087
2279546603,63,62,1.0166666666666666,1.453584782043578,0.3880935391212838,-0.08615748272407846,-0.321250972047554,1.0977566564479941,-0.5733782987867241
2279563270,64,63,1.0333333333333334,1.430269148284271,0.38244269605059494,-0.07425940345633313,-0.30561102865411854,1.0813674397533912,-0.5640359104426663
2279579937,65,64,1.05,1.4159191336295698,0.38896077785362837,-0.07311199918647861,-0.30062566465601065,1.0631885453682837,-0.556533780444804
2279596604,66,65,1.0666666666666667,1.3863350757894526,0.39899233922689614,-0.06457405716949653,-0.28543167483310766,1.0321681150501487,-0.5447292057122117
2279613271,67,66,1.0833333333333333,1.371103505960179,0.3972587352261283,-0.08412117914692083,-0.3000037113040028,1.006852019817837,-0.5321211901666082
2279629938,68,67,1.1,1.355321243518526,0.3928926936626115,-0.10694423929875352,-0.31736897614539733,0.9788339753138103,-0.5191498511696103
2279646605,69,68,1.1166666666666667,1.3465440868808114,0.39052709861217216,-0.15564265540672229,-0.3603201214281406,0.9464957527769196,-0.5083714787363801
2279663272,70,69,1.1333333333333333,1.3463063652370904,0.3955723772880446,-0.19894793534962432,-0.39916946024278016,0.9203686931009736,-0.5040085994656058
2279679939,71,70,1.15,1.3344302632098446,0.4031871899337096,-0.19965657744636117,-0.39652231496009344,0.9043875653308775,-0.49676188823145445
2279696606,72,71,1.1666666666666667,1.3138818499335603,0.40152844951413696,-0.18175367002395343,-0.3767594637731223,0.898135109037787,-0.4865762742447716
2279713273,73,72,1.1833333333333333,1.284907743246076,0.39158456466558195,-0.16675536359227186,-0.3586678588697572,0.8853833019884215,-0.4766180890809781
2279729940,74,73,1.2,1.2578391182285449,0.38250854283387126,-0.1809000847050711,-0.3672606724446565,0.8568958952532264,-0.4706124595185839
2279746607,75,74,1.2166666666666666,1.2325716054155327,0.3806312079534505,-0.175732119649141,-0.35783640437687064,0.8366852745748564,-0.4658297138621388
2279763274,76,75,1.2333333333333334,1.218566792651976,0.38211943629354067,-0.16829263042251416,-0.34827677997485984,0.827291239915036,-0.46196352562597226
2279779941,77,76,1.25,1.1992539862341676,0.37688716193224137,-0.16354339375265764,-0.34140554143467,0.8174969702817065,-0.4590672044707961
2279796608,78,77,1.2666666666666666,1.164904748622837,0.3750283759036114,-0.1428603190149421,-0.31676281442153337,0.8005290591837034,-0.45268386071470135
2279813275,79,78,1.2833333333333334,1.1301702264842484,0.3704723664883693,-0.11878002631745986,-0.2892618685349185,0.786972779839729,-0.44333193626216405
2279829942,80,79,1.3,1.1253984939563741,0.36127843768556067,-0.15008033948859997,-0.3189656426038616,0.7766978651051407,-0.43639525571770726
2279846609,81,80,1.3166666666666667,1.1181877488231393,0.35204852994568836,-0.1665718429195691,-0.33444090328501797,0.7705562753056119,-0.43154429294056595
2279863276,82,81,1.3333333333333333,1.1135678332373617,0.3475361398584362,-0.16508940597775204,-0.3333319624245124,0.7734708778353538,-0.42437094409064846
2279879943,83,82,1.35,1.1057070134854072,0.3455691472347366,-0.13936012782613544,-0.30904838439631377,0.7844447057346271,-0.4151593430549957
2279896610,84,83,1.3666666666666667,1.0861345537437332,0.34174027534322765,-0.11931228588967698,-0.286921043802613,0.7770132775056836,-0.4073326000886881
2279913277,85,84,1.3833333333333333,1.0624059740221345,0.33810194252449627,-0.1322874508311467,-0.29380256525552506,0.745105902073449,-0.4079271551226846
2279929944,86,85,1.4,1.0300334151782107,0.3331782743912795,-0.11009846582944117,-0.2664496786486453,0.7215836809973911,-0.40693039549495436
2279946611,87,86,1.4166666666666667,1.0237229973653754,0.3313025342076135,-0.09005486605346674,-0.2463775814731121,0.723622391035152,-0.4055646296898613
2279963278,88,87,1.4333333333333333,1.0151339674662545,0.33268960725016195,-0.05175427416452753,-0.20859076171637905,0.7303838517488692,-0.4028045008046406
2279979945,89,88,1.45,1.0067310699394463,0.3304719263969466,-0.02398817699448984,-0.18120903518625195,0.7354103654527531,-0.4002814593143997
2279996612,90,89,1.4666666666666666,0.9943190596773,0.32413148953957716,0.006624673484210432,-0.15010789713615388,0.7364800074296528,-0.3967174352476223
2280013279,91,90,1.4833333333333334,0.97486093186609,0.322437685793525,0.05107644901217443,-0.10373039182641083,0.7321395692810543,-0.3899183429512585
2280029946,92,91,1.5,0.9683047612906395,0.3210574269387522,0.0750286065694554,-0.07915694299112849,0.7318452521469807,-0.3865887002844769
2280046613,93,92,1.5166666666666666,0.9651796364116925,0.3179369518215616,0.06554620144723249,-0.08748477252479299,0.7252363884292494,-0.3855667543424319
2280063280,94,93,1.5333333333333334,0.9698307130409484,0.3152843414404136,0.07585639610481451,-0.07894675388645224,0.7358625115465723,-0.3798540439893401
2280079947,95,94,1.55,0.9560746242238308,0.3129650890006292,0.09715611696614948,-0.056291677371583394,0.7326458026761765,-0.3683312427882183
2280096614,96,95,1.5666666666666667,0.9438602351308734,0.31161197835081955,0.11418675477911501,-0.03788559455542923,0.7291027252286734,-0.35518334304868443
2280113281,97,96,1.5833333333333333,0.9251949584190701,0.3065304984178577,0.13100543249047555,-0.018399340318271524,0.7188948655725755,-0.34339455650692285
2280129948,98,97,1.6,0.9079885466449671,0.30370419356528566,0.11810333592190891,-0.02735516899498101,0.6987940102175442,-0.3356483688745791
2280146615,99,98,1.6166666666666667,0.9039338994629925,0.30426877573467453,0.12271746012061313,-0.021750015776288257,0.6951742892538069,-0.3285697001446283
2280163282,100,99,1.6333333333333333,0.9190667886176364,0.30798456680680397,0.12304037236822082,-0.024068168894127814,0.7087452783188527,-0.3261164309970252
2280179949,101,100,1.65,0.9308753549059071,0.3109886541553853,0.11439071802723769,-0.034155167399741025,0.7152559634753942,-0.32469705753916234
2280196616,102,101,1.6666666666666667,0.9301938303179317,0.3116594470671942,0.10527695904654563,-0.0426239047069542,0.7121249722026517,-0.3165552482917816
2280213283,103,102,1.6833333333333333,0.9363422978862254,0.31616742978569,0.0864242614381107,-0.06137034701826094,0.7101532601903284,-0.31292769018984207
2280229950,104,103,1.7,0.9447197714078738,0.31946867971936127,0.07273395514712105,-0.07512497114033366,0.7090492078681577,-0.31334963926993864
2280246617,105,104,1.7166666666666666,0.9518208808414468,0.3218358102185933,0.07606577626708516,-0.07203490823750323,0.7107910621379985,-0.31177589286321034
2280263284,106,105,1.7333333333333334,0.9534381070351957,0.3267461514147149,0.0711812460622825,-0.07568564499173039,0.7045094469618012,-0.3086464240169902
2280279951,107,106,1.75,0.9555757265185045,0.3338073229565856,0.06222184885116878,-0.08300033620431009,0.6956767044289094,-0.3061860628501922
