time_s,SampleTimeFine,knee_flexion_estimate_deg,knee_flexion_estimate_smooth_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg,dominant_axis_x,dominant_axis_y,dominant_axis_z,is_peak
0.0,888827147,-29.822780324685134,-28.562063419845913,-16.110560598766007,-2.7931600991972747,-25.373706960483936,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.016667,888843814,-29.7660137506601,-29.739161569640537,-14.876487610613806,-1.4720654699991906,-26.35748681175145,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.033334,888860481,-29.676488724506324,-30.351413336800313,-13.583362051561789,-0.019624602242276898,-27.363790627802896,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.050001,888877148,-29.7315048589701,-30.434073960159605,-12.693209998602565,0.3936118923467238,-28.095481592307607,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.066668,888893815,-29.4605031402364,-30.022398678552772,-11.792564315022352,1.3616860086604532,-28.53544266723766,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.083335,888910482,-28.759523471088023,-29.151642730814178,-10.751678635095075,2.6075517706942906,-28.595371547610885,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.100002,888927149,-27.587001809421167,-27.857061355778182,-9.420299936576857,4.094573338366323,-28.31842798134808,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.116669,888943816,-26.05359122425917,-26.173909792279147,-7.781662994106169,5.635262366508982,-27.81730453455385,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.133336,888960483,-24.250666427884212,-24.137443279151434,-5.945876316719471,6.8377057413144176,-27.0610606226868,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.150003,888977150,-22.113536256845602,-21.7829170552294,-4.0010128512892855,7.47797147124946,-25.87334976611301,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.16667,888993817,-19.68463285045843,-19.145586359347412,-2.0904222919448676,7.356294239586711,-24.175302302245807,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.183337,889010484,-16.86444337293374,-16.26070643033983,-0.14062814147720926,6.630601731168227,-21.922655045942843,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.200004,889027151,-13.636811764757697,-13.163532507041012,1.8788410094570378,5.678010558771657,-19.18205869598778,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.216671,889043818,-10.181085774369773,-9.889319828285323,3.812522103916175,4.68129454626341,-16.099722752401444,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.233338,889060485,-6.546825461471885,-6.4733236329071175,5.629892036889329,3.577044942793814,-12.704399492698217,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.250005,889077152,-2.8707426569914567,-2.9507991597406633,7.230498763714745,2.499248123483248,-9.118625201138125,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.266672,889093819,0.8256474896329832,0.5944732535718804,8.690897793944922,1.3638743685490828,-5.404783471075258,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.283339,889110486,4.490597374806077,4.223297555443475,10.045318338550237,0.2850230220514184,-1.66844592750815,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.300006,889127153,8.142640030290812,7.883983447596942,11.335744268054519,-0.6360110220666491,2.0672145507874378,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.316673,889143820,11.714972253695432,11.507215299879599,12.562295804233946,-1.4023178271239682,5.7215590987814755,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.33334,889160487,15.176969918666753,15.02790339330566,13.732253388234597,-2.0240591360289657,9.254340880445305,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.350007,889177154,18.505327550535196,18.37771583523872,14.825631171206474,-2.4215541273257295,12.63663159817401,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.366674,889193821,21.660112174081615,21.503770973473664,15.796559205323517,-2.565965064583366,15.845444219296985,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.383341,889210488,24.711746102927663,24.381180700511962,16.691495149582416,-2.610822635252382,18.962204393935313,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.400008,889227155,27.63048531371899,26.98764560894092,17.538517377032115,-2.6622741199684183,21.95068102150116,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.416675,889243822,30.405270720305072,29.295187053154315,18.350193304555436,-2.6570366044372924,24.778010110123706,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.433342,889260489,32.899005792506614,31.27855305866388,19.07633596608382,-2.655948335776342,27.321810782583732,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.450009,889277156,34.98655733226205,32.94532704360404,19.652797665042673,-2.780887754832231,29.494199112306333,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.466676,889293823,36.62281180191438,34.33304456060707,20.042351719058534,-3.0261727333023574,31.264195920543685,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.483343,889310490,37.757668140479836,35.4724053090137,20.283567706391647,-3.2212519064255307,32.51546240740538,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.50001,889327157,38.38013422445163,36.38822767729327,20.366065339671835,-3.3213546686842497,33.23373173089086,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.516677,889343824,38.569070982287116,37.06682011066571,20.27940967924491,-3.3404016847168574,33.52412385731687,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.533344,889360491,38.34325821730878,37.51325444015034,20.045692359582464,-3.345297795605619,33.40643578293797,0.5483769965816616,0.14411383723776938,0.8237195345120099,False
0.550011,889377158,37.679632575556575,37.731155165933686,19.60918570503426,-3.3956731441373007,32.90020079482263,0.5483769965816616,0.14411383723776938,0.8237195345120099,True
