PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
328,2283980025,-9.500072,0.269685,-0.67537,1.367763,0.461317,1.893797,0.674127,0.13652,0.717399,-0.1107,-9.504253689999615,0.2809865232482467,-0.6675360074890441,1.327390016389409,0.4424582039885053,1.8440116963438833
329,2283996692,-9.507434,0.285784,-0.678724,1.411164,0.391829,1.924288,0.674131,0.136529,0.717394,-0.110697,-9.503460369383777,0.27386907306086195,-0.6667214917664631,1.2997157299148596,0.4682729397959587,1.8383842353091193
330,2284013359,-9.491513,0.277603,-0.654655,1.321584,0.529114,1.812182,0.674114,0.136572,0.717395,-0.110739,-9.502754676900896,0.2696166594087481,-0.6708551320527856,1.3263682271862658,0.48869935271750753,1.8457152926529399
331,2284030026,-9.521523,0.259026,-0.672119,1.335619,0.482114,1.748983,0.674108,0.136546,0.717406,-0.110733,-9.503603890571862,0.2704792525442581,-0.6789431412134158,1.3969468003545114,0.4823275455182856,1.8649006790163611
332,2284046693,-9.491632,0.282259,-0.697624,1.415134,0.493,1.906565,0.674098,0.136577,0.717407,-0.11075,-9.50620201202253,0.27648886012374413,-0.6852397246934185,1.4843818193625966,0.4388725027960117,1.8798089795352406
333,2284063360,-9.51053,0.272681,-0.686381,1.51606,0.337787,1.946367,0.674103,0.136625,0.717389,-0.11078,-9.509090628190284,0.2847342582137734,-0.6837296623045881,1.5342624986347169,0.3735575820467326,1.8625609860594112
334,2284080027,-9.514791,0.30137,-0.674472,1.659786,0.283308,1.823195,0.67411,0.13665,0.717371,-0.110819,-9.509942601312263,0.29013775613291287,-0.6740057697808679,1.4922222527841438,0.3180318620052106,1.8011370473211399
335,2284096694,-9.505999,0.286286,-0.671885,1.367097,0.299137,1.687243,0.674121,0.136632,0.717362,-0.110839,-9.507358992000205,0.2888563009681298,-0.6624620774898657,1.3562153758200333,0.29518541343963056,1.7195693666150969
336,2284113361,-9.50687,0.29682,-0.61936,1.149568,0.321971,1.587456,0.67413,0.136596,0.717357,-0.110857,-9.502373889920225,0.2817769326126204,-0.6568521843940979,1.1939924834729068,0.30240729003089634,1.6609304580242945
337,2284130028,-9.494125,0.251709,-0.682095,0.89193,0.351541,1.641793,0.674142,0.136535,0.71736,-0.110838,-9.497944427051532,0.274211094158618,-0.6594608374986444,1.0948949698319423,0.31703129133616187,1.6486640451685333
