sep=,
DeviceTag:, DOT_Pelvis
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2026-09-15_18:21:19_587 GMT+8
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1726454038,9.721621,-0.673625,1.277133,-6.708210,-1.590908,0.909616,-0.029209,0.665231,-0.012915,0.745956,
2,1726470705,9.756720,-0.678304,1.282426,-6.375617,-1.709340,1.188257,-0.028515,0.665494,-0.013636,0.745735,
3,1726487372,9.841218,-0.731425,1.218787,-5.171345,-0.590693,1.302950,-0.027948,0.665630,-0.014242,0.745624,
4,1726504039,9.846761,-0.689214,1.186760,-4.957582,-1.112373,1.131307,-0.027384,0.665822,-0.014806,0.745463,
5,1726520706,9.892769,-0.615958,1.171348,-5.054474,-0.798374,1.111777,-0.026808,0.665979,-0.015380,0.745332,
6,1726537373,9.877676,-0.601428,1.119838,-4.244281,1.077750,1.148224,-0.026310,0.665929,-0.015877,0.745383,
7,1726554040,9.860558,-0.573630,1.081819,-4.041402,0.320537,1.382465,-0.025859,0.665960,-0.016372,0.745361,
8,1726570707,9.896433,-0.578822,1.152667,-4.752769,-0.232282,1.913723,-0.025398,0.666052,-0.016994,0.745281,
9,1726587374,9.817803,-0.580887,1.149331,-5.458759,1.484852,2.017685,-0.024875,0.665959,-0.017708,0.745364,
10,1726604041,9.784512,-0.591559,1.138217,-5.937895,-0.240490,1.696233,-0.024276,0.666056,-0.018437,0.745280,
11,1726620708,9.774001,-0.620126,1.184340,-5.543524,1.057555,1.731220,-0.023715,0.666010,-0.019131,0.745322,
12,1726637375,9.657519,-0.638989,1.109290,-5.004760,0.332779,1.672759,-0.023202,0.666040,-0.019759,0.745295,
13,1726654042,9.687270,-0.710868,1.151789,-4.465778,-1.061608,1.799913,-0.022760,0.666219,-0.020336,0.745133,
14,1726670709,9.713613,-0.713208,1.167460,-3.558334,-0.400211,1.972991,-0.022421,0.666322,-0.020833,0.745037,
15,1726687376,9.773679,-0.690187,1.132620,-2.984636,-1.835534,1.852240,-0.022130,0.666579,-0.021252,0.744804,
16,1726704043,9.915350,-0.662556,1.104837,-2.222491,-1.589255,1.642357,-0.021889,0.666807,-0.021569,0.744598,
17,1726720710,9.882459,-0.663262,1.033050,-1.223455,0.127430,1.450325,-0.021719,0.666847,-0.021765,0.744562,
18,1726737377,9.852839,-0.695115,1.001049,-0.289231,-0.523869,1.470034,-0.021643,0.666954,-0.021859,0.744465,
19,1726754044,9.827962,-0.703318,1.079658,0.669919,-0.496169,1.282703,-0.021641,0.667056,-0.021831,0.744375,
20,1726770711,9.821080,-0.688821,1.070967,1.401981,0.198441,1.213434,-0.021699,0.667080,-0.021720,0.744354,
21,1726787378,9.751111,-0.615807,1.055537,2.285351,-0.236495,1.111188,-0.021834,0.667150,-0.021501,0.744295,
22,1726804045,9.872888,-0.574897,1.080557,2.741308,-1.143415,1.088738,-0.022014,0.667316,-0.021228,0.744149,
23,1726820712,9.868987,-0.582513,1.088568,2.982272,0.557813,0.959855,-0.022197,0.667297,-0.020922,0.744168,
24,1726837379,9.834057,-0.558811,1.051234,2.552350,0.390536,1.029816,-0.022347,0.667297,-0.020669,0.744171,
25,1726854046,9.852328,-0.509865,1.117198,2.422494,-0.485975,1.039472,-0.022488,0.667393,-0.020427,0.744087,
26,1726870713,9.823560,-0.478925,1.101358,2.438463,0.986467,1.409179,-0.022666,0.667328,-0.020225,0.744146,
27,1726887380,9.828531,-0.490795,1.053608,1.411330,-0.352123,1.543978,-0.022763,0.667411,-0.020143,0.744070,
28,1726904047,9.891295,-0.513637,1.128730,0.777890,0.134319,1.470803,-0.022789,0.667444,-0.020124,0.744041,
29,1726920714,9.901337,-0.494306,1.109386,0.005283,1.632163,1.334812,-0.022721,0.667317,-0.020180,0.744155,
30,1726937381,9.805075,-0.507422,1.043985,-0.628446,2.215646,1.119922,-0.022566,0.667130,-0.020286,0.744324,
31,1726954048,9.802323,-0.550591,1.116708,-0.754627,1.181149,1.010299,-0.022391,0.667056,-0.020391,0.744393,
32,1726970715,9.824316,-0.591996,1.158081,-1.089603,1.967574,0.919362,-0.022170,0.666898,-0.020526,0.744538,
33,1726987382,9.761502,-0.591109,1.088953,-1.347010,1.847002,0.870416,-0.021920,0.666754,-0.020684,0.744670,
34,1727004049,9.755076,-0.592618,1.086211,-1.784283,1.157636,1.013757,-0.021645,0.666685,-0.020901,0.744733,
35,1727020716,9.743675,-0.612120,1.093681,-1.979093,0.588036,1.280129,-0.021382,0.666678,-0.021164,0.744740,
36,1727037383,9.761547,-0.608154,1.056100,-2.364911,0.436895,1.480843,-0.021103,0.666688,-0.021487,0.744730,
37,1727054050,9.835140,-0.602001,1.066567,-2.758309,0.372338,1.724510,-0.020813,0.666705,-0.021876,0.744712,
38,1727070717,9.815255,-0.545106,1.044422,-2.913265,0.740072,1.570756,-0.020490,0.666683,-0.022268,0.744729,
39,1727087384,9.866473,-0.544589,1.055683,-3.290835,1.040881,1.288735,-0.020099,0.666630,-0.022674,0.744774,
40,1727104051,9.844338,-0.575853,1.067837,-4.135696,2.008503,1.026333,-0.019594,0.666475,-0.023150,0.744911,
41,1727120718,9.805213,-0.600026,1.074436,-4.560060,1.219466,0.761920,-0.019022,0.666408,-0.023643,0.744971,
42,1727137385,9.769972,-0.622569,1.088127,-4.565758,1.611942,0.551448,-0.018426,0.666299,-0.024118,0.745068,
43,1727154052,9.760069,-0.621200,1.063084,-4.974076,0.840462,0.454145,-0.017782,0.666274,-0.024626,0.745090,
44,1727170719,9.771418,-0.642179,1.112107,-5.144286,0.814311,0.652080,-0.017143,0.666251,-0.025171,0.745107,
45,1727187386,9.720448,-0.714321,1.083783,-4.725031,1.119973,0.928275,-0.016573,0.666193,-0.025698,0.745154,
46,1727204053,9.744532,-0.762829,1.067467,-4.228849,-0.236239,1.262175,-0.016094,0.666279,-0.026200,0.745070,
47,1727220720,9.798631,-0.717287,1.151212,-3.533041,0.246734,1.327474,-0.015686,0.666310,-0.026635,0.745035,
48,1727237387,9.808211,-0.715414,1.067446,-2.970510,0.258227,1.337521,-0.015335,0.666339,-0.027010,0.745004,
49,1727254054,9.830522,-0.776723,1.041156,-1.518628,-0.495273,0.902201,-0.015079,0.666447,-0.027183,0.744905,
50,1727270721,9.884479,-0.806622,1.092417,-0.033399,-0.373331,0.911870,-0.014968,0.666539,-0.027197,0.744825,
51,1727287388,9.816856,-0.772470,1.118295,1.305934,0.320652,0.945217,-0.014988,0.666553,-0.027070,0.744817,
52,1727304055,9.798754,-0.682019,1.100593,1.908012,0.239101,1.125275,-0.015087,0.666574,-0.026896,0.744802,
53,1727320722,9.742206,-0.614192,1.133473,2.194503,0.403880,1.464643,-0.015249,0.666575,-0.026724,0.744805,
54,1727337389,9.745970,-0.611790,1.150751,2.981555,0.492193,1.637708,-0.015506,0.666563,-0.026483,0.744818,
55,1727354056,9.832983,-0.593711,1.138109,3.477623,0.095350,1.574342,-0.015805,0.666594,-0.026182,0.744795,
56,1727370723,9.828334,-0.543591,1.098112,3.711286,1.110855,1.687525,-0.016136,0.666514,-0.025869,0.744871,
