sep=,
DeviceTag:, DOT_Pelvis
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2026-09-15_18:34:21_027 GMT+8
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
47,2508660023,9.553691,-0.462304,2.386280,0.234529,-1.232381,1.188897,0.780107,-0.109160,-0.608468,-0.096355,
48,2508676690,9.532859,-0.523661,2.366866,0.379702,-0.780611,0.758808,0.779982,-0.109153,-0.608616,-0.096438,
49,2508693357,9.527025,-0.566588,2.347743,0.250691,-0.858717,0.703971,0.779847,-0.109157,-0.608773,-0.096538,
50,2508710024,9.550311,-0.600381,2.331735,0.596475,-1.168976,0.773600,0.779691,-0.109130,-0.608968,-0.096592,
51,2508726691,9.586103,-0.591851,2.358795,0.605055,-1.682357,1.149786,0.779495,-0.109144,-0.609216,-0.096596,
52,2508743358,9.538548,-0.550305,2.415218,0.730391,-2.583271,1.387241,0.779225,-0.109177,-0.609564,-0.096547,
53,2508760025,9.555487,-0.583374,2.382819,1.173055,-2.739073,1.649759,0.778951,-0.109185,-0.609931,-0.096427,
54,2508776692,9.543356,-0.609945,2.362099,1.658711,-2.420695,1.862075,0.778716,-0.109154,-0.610266,-0.096245,
55,2508793359,9.533245,-0.555614,2.285643,1.719400,-2.603979,2.033194,0.778467,-0.109133,-0.610619,-0.096036,
56,2508810026,9.554568,-0.436065,2.325810,1.275391,-3.212870,2.403874,0.778163,-0.109205,-0.611029,-0.095815,
57,2508826693,9.572501,-0.419978,2.307669,0.485969,-3.172927,2.404552,0.777849,-0.109365,-0.611423,-0.095664,
58,2508843360,9.534409,-0.426303,2.308641,-0.924747,-3.961722,2.024806,0.777437,-0.109662,-0.611893,-0.095670,
59,2508860027,9.616761,-0.418132,2.344675,-1.853284,-2.841256,2.114015,0.777111,-0.110056,-0.612221,-0.095766,
60,2508876694,9.666756,-0.483712,2.330148,-2.276969,-1.324907,1.963297,0.776911,-0.110464,-0.612374,-0.095941,
61,2508893361,9.681269,-0.628342,2.310551,-1.871148,-0.102797,0.723604,0.776809,-0.110698,-0.612415,-0.096239,
62,2508910028,9.755283,-0.653857,2.218423,-1.317901,1.377329,0.166527,0.776840,-0.110799,-0.612304,-0.096575,
63,2508926695,9.811093,-0.603579,2.151433,-1.219421,2.366390,0.213296,0.776961,-0.110879,-0.612083,-0.096912,
64,2508943362,9.827874,-0.484042,2.172216,-1.450447,3.799945,0.319333,0.777207,-0.110974,-0.611695,-0.097280,
65,2508960029,9.794188,-0.369694,2.155141,-2.449484,4.066292,0.569338,0.777464,-0.111201,-0.611258,-0.097714,
66,2508976696,9.650897,-0.419495,2.223898,-3.664537,4.214294,0.961584,0.777720,-0.111597,-0.610780,-0.098214,
67,2508993363,9.475319,-0.447244,2.291615,-4.414759,4.258387,1.034926,0.777967,-0.112085,-0.610285,-0.098772,
68,2509010030,9.414602,-0.637978,2.308982,-4.462360,5.531236,0.843817,0.778324,-0.112541,-0.609648,-0.099377,
69,2509026697,9.531409,-0.693792,2.356285,-3.484250,5.903107,0.740803,0.778727,-0.112872,-0.608984,-0.099911,
70,2509043364,9.619438,-0.724587,2.389765,-3.007949,5.764894,0.579295,0.779123,-0.113136,-0.608345,-0.100419,
71,2509060031,9.709977,-0.527625,2.374999,-3.027146,4.909390,0.954419,0.779448,-0.113448,-0.607796,-0.100873,
72,2509076698,9.657714,-0.426864,2.294337,-2.494805,3.712823,1.221771,0.779679,-0.113740,-0.607386,-0.101228,
