time_s,SampleTimeFine,knee_flexion_estimate_deg,knee_flexion_estimate_smooth_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg,dominant_axis_x,dominant_axis_y,dominant_axis_z,is_peak
0.0,641172194,-5.844025434967446,-5.722073034174643,-14.835564452715364,-3.5075319553573903,-5.799720783345875,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.016667,641188861,-5.753839077675985,-5.713553981933804,-15.324646899889803,-3.54937196388406,-5.685454871075076,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.033334,641205528,-5.726257239006988,-5.723438489862016,-15.805713055563531,-3.682129838090374,-5.6130255653805365,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.050001,641222195,-5.724001737397073,-5.748307891935716,-16.324091270377952,-3.8106122305202694,-5.56698244499787,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.066668,641238862,-5.763522167539733,-5.784743522131343,-16.85801500071675,-3.995455161255985,-5.5494860817295075,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.083335,641255529,-5.798915275684901,-5.829326714425333,-17.43228080253821,-4.1409822828126055,-5.536759844365258,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.100002,641272196,-5.810133207615372,-5.878638802794126,-18.01766868954183,-4.336348610258063,-5.48629175118868,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.116669,641288863,-5.835829916375159,-5.929261121214157,-18.57087452592036,-4.6247226614944745,-5.428019816361612,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.133336,641305530,-5.864191170677099,-5.977775003661867,-19.05601555593066,-4.901717951792686,-5.376852412647308,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.150003,641322197,-5.885847250159563,-6.020761784113691,-19.420045685646624,-5.188510055298745,-5.3189470647034,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.16667,641338864,-5.949412566808218,-6.054802796546068,-19.627250422164895,-5.474186780871135,-5.307981048378793,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.183337,641355531,-6.071019852503862,-6.076479374935435,-19.736516649512257,-5.994219617009809,-5.299957981887715,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.200004,641372198,-6.183507259852194,-6.082372853258231,-19.856137234645562,-6.630769140153144,-5.25293358943082,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.216671,641388865,-6.164246397563317,-6.069064565490892,-20.08719753395652,-7.020163126459407,-5.129868607743844,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.233338,641405532,-6.08875115363029,-6.033135845609858,-20.432100026387293,-7.637789915780374,-4.888783136445556,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.250005,641422199,-6.066953363298576,-5.9711680275914265,-20.653536699748653,-8.534324835629969,-4.635488075471979,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.266672,641438866,-6.011624167885705,-5.85799676127061,-20.722595306473977,-9.403726911033884,-4.357775233769841,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
0.283339,641455533,-5.852507048764502,-5.707253754895943,-20.735572381941754,-10.247308622614607,-3.9807384858402015,0.021194432912868603,0.2443489120150033,0.9694557262766497,False
