PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
911,2704571770,10.045859,0.459617,0.07108,8.595821,1.732834,0.697991,0.591225,0.462405,-0.525604,0.400475,9.983311688427602,0.6321763306177455,0.13199521364964828,7.9850415510445005,1.7254135131211934,0.8564569408997474
912,2704588437,9.943173,0.875309,-0.025896,17.521687,3.144481,-0.550943,0.590366,0.463911,-0.523986,0.402117,9.93410818148029,0.8612458353116476,0.07327732653725424,17.194153015403344,2.6446950903471396,0.26346387673321897
913,2704605104,9.873546,1.259778,0.231455,23.244204,2.644471,0.499967,0.589016,0.465852,-0.522141,0.404246,9.89334182888873,1.2756724063717473,0.13360063870685943,21.0287870598607,2.4659207386330575,0.35382613049270806
914,2704621771,9.836594,1.741976,0.329375,18.18054,0.604823,2.033446,0.587758,0.467358,-0.520867,0.40598,9.868682042291365,1.653042378715479,0.2464372929311676,18.146604877966254,1.2491389797818009,0.9617357886501764
915,2704638438,9.916616,1.876036,0.280426,7.807207,-0.978546,2.013408,0.587083,0.46807,-0.520337,0.406816,9.865560164830269,1.7947805071854552,0.338251277129437,10.36541611940476,-0.6452086736945162,1.9704179846161727
916,2704655105,9.908018,1.643241,0.355576,2.173257,-0.982144,2.11194,0.586783,0.468292,-0.520147,0.407234,9.886254005767656,1.6572568066936573,0.3746888805756804,1.3824137799898555,-2.6049228480477225,3.326581175664972
917,2704671772,9.845857,1.31403,0.327295,-5.018285,-4.758265,4.624675,0.586539,0.467934,-0.520877,0.407065,9.927045988982556,1.364738962609487,0.36075442641292155,-5.323554361973849,-3.9350018683594294,4.84086701889904
918,2704688439,9.982739,1.028984,0.35825,-7.8991,-4.005917,6.861997,0.586417,0.467117,-0.521862,0.406918,9.975021723053267,1.1049006564662451,0.3167357391553539,-8.026771005146133,-4.1945258473844955,6.09563139320511
919,2704705106,10.077987,0.979634,0.307105,-9.311171,-6.02721,7.273275,0.58621,0.466266,-0.523132,0.406562,10.011403875568469,0.9981210101792792,0.26216517800843553,-7.090730886697412,-3.5460921164988024,6.695934768760149
920,2704721773,10.024435,1.038408,0.09053,-1.81384,-0.415323,6.440756,0.585968,0.465783,-0.523424,0.407087,10.022622618476394,1.0420491778001455,0.21483887337123667,-4.2543602351811725,-2.710090168713483,6.624699469770506
921,2704738440,9.961391,1.35423,0.328429,0.644256,-0.95894,5.679392,0.585564,0.465601,-0.523564,0.407696,10.007405360059135,1.1592427384877315,0.19283048594981797,-1.472386375517396,-2.36556928479928,6.262955390174147
