PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
566,2698821655,9.96674,0.987666,0.388898,-4.445354,-2.843151,-5.007987,-0.660519,0.23994,0.661424,0.262024,9.969403703859465,0.9702378478187872,0.36155769749394123,0.5238059275167686,-2.7914482481306155,-5.456442735499551
567,2698838322,9.927298,0.820214,0.228045,-10.480157,-2.505294,-1.898965,-0.659673,0.240609,0.661631,0.263017,9.991060139961013,0.9497401311788833,0.22120331574810842,-7.974239340176073,-2.6041393291612263,-2.1360877845276933
568,2698854989,10.028159,0.516923,-0.018189,-11.629594,-2.108861,0.746425,-0.658924,0.241627,0.661662,0.263882,9.997147792815605,0.6812029632312843,-0.011111091383909852,-12.25831945464832,-2.087933391887434,0.8861292784063666
569,2698871656,9.970286,0.38495,-0.246569,-8.466511,-1.318491,2.512677,-0.65843,0.242481,0.661676,0.264299,9.986925484151968,0.36229616483658894,-0.2031031445635253,-11.37392694250133,-1.3818956424548623,2.8007828147023948
570,2698888323,10.007127,0.26376,-0.293948,-6.628146,-0.912939,3.300089,-0.658068,0.243219,0.661693,0.264479,9.960160440564087,0.1303672784191559,-0.2536504545103726,-7.5001194156913895,-0.7344279211131258,3.3498587621135396
571,2698904990,9.914455,0.05883,-0.126232,-4.370628,-0.271392,3.092407,-0.65784,0.243695,0.661742,0.264483,9.925825503432955,0.029880708306535525,-0.15420722411505028,-3.4347376045107425,-0.39442876241970826,2.74236959463013
572,2698921657,9.875949,0.002801,0.042461,-2.108924,-0.424505,1.544542,-0.657617,0.243813,0.661949,0.264413,9.90185393175212,0.049183917005836124,0.017327289456851726,-0.8528646830911082,-0.4928816165738248,1.4943908400959116
573,2698938324,9.901179,0.065679,0.186735,-0.22447,-0.968442,0.008574,-0.65735,0.243623,0.662334,0.264289,9.902335899849927,0.15140408933901914,0.15633292611022667,-0.1200486062853516,-0.9659535738432758,0.224459925068222
574,2698954991,9.924095,0.294224,0.186049,0.314646,-1.615278,-0.803688,-0.657007,0.243328,0.66283,0.264167,9.92507266704419,0.28152341635526057,0.19543679303508305,-0.8468969278959954,-1.5713201438762787,-0.5908659944674767
575,2698971658,9.963749,0.477335,0.098593,-1.989467,-2.013517,-0.714633,-0.656548,0.243277,0.663272,0.264245,9.953295468738567,0.37968721238993386,0.13061633798530126,-2.3270057021174666,-2.0035002539688267,-0.7988016309729481
576,2698988325,9.991701,0.420595,-0.005352,-4.497168,-2.109424,-0.375136,-0.656004,0.243502,0.663615,0.264529,9.97024249049524,0.41192459849432406,0.004567566911504253,-3.7825228027045577,-2.0442456668918743,-0.5612373982896436
577,2699004992,9.966731,0.334497,-0.098175,-5.408647,-1.741241,-0.084945,-0.655475,0.243828,0.663876,0.264886,9.971874128543636,0.38948521269117853,-0.12691278004873405,-4.661856019685795,-1.6545839142668983,-0.16456331696827636
578,2699021659,9.940151,0.288896,-0.248367,-4.590334,-0.74898,0.132872,-0.655078,0.244058,0.664067,0.265178,9.965685723190647,0.3524678888574658,-0.21901543280644298,-4.901876872364066,-0.9566885665766676,0.18958321479546583
