PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
1,1906607838,3.233355,0.013593,-2.160346,-81.557549,-156.316818,-254.395645,-0.020134,-0.451318,0.466775,-0.760285,3.237549744172609,0.026134202164575848,-2.1491900108731965,-81.57284054290395,-156.29193200801754,-254.34638469920188
2,1906624505,6.36988,3.542942,-1.543827,-64.348701,-163.401382,-314.498657,-0.047927,-0.490207,0.452829,-0.743204,5.632839318648472,2.496261990336397,-1.9316056725780693,-80.22847598311932,-163.01338747059583,-302.9876168488808
3,1906641172,9.849726,4.669102,-1.27645,-87.132866,-166.867294,-343.49057,-0.080104,-0.529737,0.437934,-0.721929,8.609572348998414,4.285083422009411,-1.875202676513165,-87.4350690829254,-169.18389113186717,-345.592591381422
4,1906657839,11.978124,3.628001,-2.230995,-114.570969,-174.23642,-370.421997,-0.116468,-0.569551,0.422367,-0.695456,12.585615303091895,4.909968288276151,-1.8525545100347884,-106.1534542532338,-173.4966981483687,-377.9544838745329
5,1906674506,15.293367,4.629189,-1.846899,-134.800613,-175.858124,-399.74704,-0.156879,-0.608613,0.404702,-0.66423,17.32017556723331,3.926606959871644,-1.514840437028357,-132.75870944746188,-173.9189079902303,-397.40899172530396
6,1906691173,21.16391,1.524403,-0.971158,-159.169708,-166.445251,-410.69281,-0.200333,-0.644064,0.386353,-0.629114,21.529293099497664,0.5734294869559229,-0.6295412893559327,-159.49302428087475,-168.48650508682505,-400.86152850874737
7,1906707840,25.730259,-8.094843,0.831423,-179.916962,-156.391632,-368.68457,-0.241574,-0.672799,0.371837,-0.592222,23.37732032640756,-6.318832417759431,0.6777796201232349,-176.22586185992483,-156.16566585980837,-383.10624039241236
8,1906724507,20.916784,-22.123775,2.611661,-154.50473,-142.690765,-342.395874,-0.277901,-0.697294,0.355822,-0.55673,21.88822708391674,-17.58847064468819,2.0435542085829352,-170.59392480454048,-136.96218306398163,-336.9257391329601
9,1906741174,20.731493,-27.450184,3.72577,-121.31012,-107.123871,-253.281235,-0.304753,-0.713777,0.343758,-0.528662,18.147159238652392,-32.00240139931879,3.190277447296768,-130.85010807530628,-111.06990906501403,-256.0025432215969
10,1906757841,15.365764,-37.646793,3.300612,-73.787064,-65.996071,-133.956848,-0.319176,-0.722343,0.33817,-0.511854,14.918927558414884,-44.68528631497357,4.051232057981322,-55.83633053505175,-78.05532437385735,-140.68503633267446
11,1906774508,8.898067,-38.367741,4.724753,62.08427,-39.019268,-36.634621,-0.313288,-0.730152,0.331311,-0.508889,14.54177443353713,-48.388821102706,4.550257783087718,32.024443340013356,-37.99226523029856,-3.607185837245922
12,1906791175,15.118963,-69.777054,0.049505,-114.504356,-35.550247,134.20787,-0.313545,-0.721125,0.355369,-0.505358,16.77134546169311,-38.84862591371169,4.406758576981903,86.85355229990626,5.229139217130382,130.53615667089568
13,1906807842,23.275755,-37.935871,10.871478,276.570221,83.576225,314.528503,-0.26501,-0.71023,0.363356,-0.541591,18.813706263376893,-20.13325704926041,3.4100914618173257,67.46949165211711,42.209828343191695,233.90458155449784
14,1906824509,24.29994,65.349312,3.527518,197.693863,54.491074,168.005081,-0.233896,-0.704429,0.362575,-0.563576,17.897887837691023,-3.0682031568260784,1.907705924658419,-20.712691161466992,62.11317827800239,287.9892647230159
15,1906841176,6.759306,-34.425488,-11.982536,-532.492676,64.065315,376.349823,-0.259745,-0.65838,0.440646,-0.552183,13.940239938841357,3.5640035517978763,0.6966394610993573,-116.40248620996466,60.293406019006845,290.82500089628877
16,1906857843,11.544849,2.620304,9.575313,-41.189495,36.913696,236.276047,-0.246768,-0.638609,0.464725,-0.561535,9.53429822331763,-0.004145675626235024,0.24486494423596653,-150.12616798916395,42.083109833143396,255.45068721742666
17,1906874510,1.50569,-16.572577,0.519438,-73.092972,6.251974,194.104416,-0.237862,-0.622367,0.488102,-0.563776,7.408214905071452,-6.6788639342580645,0.2591544707853341,-104.69818313242754,19.14687994724942,202.24432136288223
18,1906891177,12.007748,0.522903,-1.524609,57.773762,17.862482,127.554947,-0.223235,-0.614017,0.494004,-0.573686,8.180921143001328,-10.08232467267986,0.14084369677406167,-23.710425720386226,2.507547268195828,149.32614729891645
19,1906907844,15.049824,-10.259277,-1.186535,-28.427876,-1.57014,136.325272,-0.214085,-0.603606,0.50831,-0.57572,10.561122781297271,-9.038790944103189,-0.4484549796164189,34.412024977743776,-1.9097528356798004,106.15863325017898
20,1906924511,10.655839,-4.762029,-1.693326,33.084194,1.486881,70.838715,-0.20519,-0.599538,0.511488,-0.580377,13.193593218892433,-6.217541909875178,-1.6181604095602609,43.068444867532385,6.086774725814981,74.3444385570728
21,1906941178,14.447013,-5.781144,-3.854015,12.498421,18.15531,53.279026,-0.200789,-0.594695,0.514325,-0.584378,15.78161872167102,-4.473159252274077,-3.458107259438017,17.64198732849594,22.01796864842132,53.074265399650464
22,1906957845,17.030834,-7.810417,-3.412335,44.255444,40.573009,37.667233,-0.19663,-0.589993,0.512414,-0.592185,18.48196581496601,-4.608361000119536,-5.818971200250326,-3.3396162024383678,38.50675663874699,42.18022408044852
23,1906974512,21.283661,0.49142,-7.762523,-17.389751,50.821571,32.784912,-0.198928,-0.582955,0.515055,-0.596083,20.809799343335822,-5.327429318795025,-7.939943026789091,15.645389175415605,48.479825472704235,40.22633161187755
24,1906991179,24.661053,-6.76777,-11.201495,70.689514,55.213985,44.667122,-0.193028,-0.577111,0.510866,-0.607211,21.625825293060753,-4.477713035266417,-8.665485943612529,85.35189747252595,49.09653153677912,42.20452523943109
25,1907007846,19.53771,-2.052699,-7.679962,184.293808,38.996288,45.289032,-0.176237,-0.575551,0.496895,-0.625126,20.179218219517963,-0.7420458486009043,-7.333108178672912,181.53704734913453,43.447385148788996,41.927341848855406
26,1907024513,15.189328,3.9858,-2.960667,252.000626,32.830788,48.42205,-0.152855,-0.57542,0.476637,-0.6468,16.908700057035077,4.986592209399872,-4.49670717581089,254.65525845146146,38.042339630689185,38.11450245084096
27,1907041180,13.316669,8.126369,-1.237622,273.236267,37.612507,40.149651,-0.128571,-0.574997,0.452849,-0.669164,13.162584875239322,9.654233610677986,-1.7020107090549719,259.4159892713208,37.94784771131968,37.63038980322169
28,1907057847,11.023017,13.314478,-1.524656,222.042206,48.965939,38.058147,-0.109336,-0.571848,0.433023,-0.688137,10.27111767530696,10.087569402147388,-0.48351003596191666,187.23498920333836,43.76555118621341,50.7096474154482
29,1907074514,8.19406,13.22751,-1.935904,86.926155,49.704456,60.821373,-0.099027,-0.564637,0.428289,-0.698536,8.882800952992344,5.750845718391337,-1.3981703272969992,76.58049055321925,52.75110983529726,81.0974943966278
30,1907091181,9.744195,-8.169146,-0.70699,-110.410004,65.458977,134.962311,-0.098322,-0.548083,0.449249,-0.698655,8.933541653437066,-0.38518301777080266,-3.7078771946104436,-10.540327470817061,62.463928144924594,120.86366698441543
31,1907107848,9.366486,-9.492158,-7.257717,24.967218,76.073914,182.98848,-0.082566,-0.528824,0.459784,-0.708613,9.999772896829562,-4.104946785382604,-5.854112991777032,-30.048088609425758,73.41099068067405,156.2326895114802
