PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
317,2283780021,-9.502356,-0.197919,-1.384234,0.945768,-1.245763,1.625773,0.197767,0.721704,0.246626,-0.615798,-9.506696926754152,-0.20185719131670551,-1.374670618882925,1.0197739745894916,-1.1908817468054853,1.6553319484449622
318,2283796688,-9.499683,-0.207191,-1.372721,1.225613,-1.243868,1.583307,0.197749,0.721709,0.246574,-0.615819,-9.505003443920438,-0.20695956107471417,-1.3748974679370174,1.0910869284404336,-1.2336408904610938,1.5754214278248964
319,2283813355,-9.502217,-0.217983,-1.387128,1.239149,-1.144913,1.476963,0.197716,0.721719,0.246535,-0.615834,-9.502579869618556,-0.2102012639979004,-1.3877966703185312,1.0166679629502235,-1.2124776718369088,1.4478207889764476
320,2283830022,-9.501395,-0.204166,-1.407977,0.71989,-1.191311,1.350333,0.197726,0.721706,0.246551,-0.615839,-9.499822165291912,-0.20522036898981966,-1.4067831797257069,0.890066398041748,-1.1528163956296225,1.3661909340880432
321,2283846689,-9.506535,-0.190782,-1.422031,0.646894,-1.08311,1.287634,0.197723,0.721703,0.246571,-0.615836,-9.497317067474478,-0.19231713650224122,-1.4221149182356956,0.8296850999089052,-1.0979837705442046,1.3832798771996582
322,2283863356,-9.493719,-0.180005,-1.427362,0.795895,-1.083942,1.492215,0.197736,0.721706,0.246571,-0.615828,-9.496622250108123,-0.1784873992095119,-1.4266092925106997,0.8600841636395599,-1.0781913832765628,1.4738419153680316
323,2283880023,-9.483944,-0.171655,-1.426632,1.058438,-1.06545,1.605897,0.197729,0.721723,0.246534,-0.615825,-9.499131860857362,-0.17259349418329537,-1.4193632854936475,0.8837768176996916,-1.0955148342656125,1.5594411953170442
324,2283896690,-9.512775,-0.169626,-1.391787,0.942797,-1.141917,1.683798,0.197746,0.721732,0.2465,-0.615823,-9.503938705520852,-0.17938285990109076,-1.4056116611602807,0.789810656382894,-1.1296032947023744,1.5786474890789997
325,2283913357,-9.518154,-0.205757,-1.402917,0.646548,-1.234635,1.483507,0.197768,0.721721,0.246497,-0.615829,-9.507697855664928,-0.1965478653983019,-1.393071796040466,0.5908827665064686,-1.1567060711116781,1.5414306042113022
326,2283930024,-9.49418,-0.218378,-1.385314,0.169063,-1.090435,1.453681,0.197835,0.721708,0.246547,-0.615804,-9.507228423169234,-0.21658763756729488,-1.3872309770821474,0.4394956506906018,-1.1662806586284258,1.5157844832843077
