PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
874,2780156615,-9.227251,3.746545,-3.379244,35.553223,-92.569595,-138.442123,-0.051428,-0.546942,-0.305573,0.777716,-10.921893397922725,1.62247910871733,-4.529986820570834,16.005216459637438,-92.1112039557309,-132.88347795729615
875,2780173282,-10.583117,6.342954,-2.363646,-33.697403,-109.201248,-186.312347,-0.037743,-0.525608,-0.323556,0.785895,-12.386128551351588,1.6681657149726012,-2.0799410052167615,-45.19029371388279,-119.90256367960538,-189.82371161389676
876,2780189949,-15.20635,-0.494096,0.981647,-105.120071,-145.499451,-230.428833,-0.026163,-0.496939,-0.352376,0.792595,-14.975926444243118,-0.057995958598134945,-1.1594367113730972,-86.62405838100148,-139.70685824666623,-239.14779385267053
877,2780206616,-20.37076,-7.422456,-1.149347,-77.62886,-167.094971,-280.862244,-0.007838,-0.462251,-0.380836,0.800771,-17.79232999624699,-2.4418423860388945,-2.2798245488880857,-72.26092963344144,-150.20030254722786,-275.80457712158415
878,2780223283,-20.515444,-2.245119,-7.091785,-10.680439,-145.900253,-299.949646,0.018401,-0.427941,-0.401894,0.809331,-19.776731126114626,-3.503409185986425,-4.1306627477836315,9.069482055371171,-155.56586948124274,-296.46310221904275
879,2780239950,-18.414165,-1.037763,-5.90286,126.521935,-150.015427,-300.300995,0.052928,-0.391666,-0.405811,0.824088,-20.465640400608052,-2.216731744414811,-4.896214026720294,128.5744567921978,-161.55564293979143,-299.60894521129165
880,2780256617,-18.580357,0.777451,-3.005709,258.316193,-168.910141,-282.482544,0.091532,-0.351905,-0.391762,0.845171,-19.858380403913355,0.7827056674610673,-3.865397333330043,230.93871704192685,-168.68169492364544,-285.54304702431523
881,2780273284,-18.465778,3.645466,-0.528876,276.795685,-174.633728,-249.694733,0.126395,-0.311778,-0.37241,0.864949,-17.840839787391637,3.8880714189215895,-1.8420439428153699,268.2499384068135,-169.37534868618144,-255.36716177384983
882,2780289951,-15.928582,5.559451,-0.386079,233.246048,-157.44342,-214.491302,0.155398,-0.275539,-0.355457,0.879538,-14.133882168431501,5.663272101922529,-0.18498663735174653,229.49416652071588,-152.90894472208825,-210.17123976925012
883,2780306618,-9.226433,6.305636,0.754959,134.930328,-119.767014,-157.777451,0.174861,-0.248729,-0.347261,0.887116,-8.878650959777776,5.584349092056124,0.406821648539448,143.8793735850395,-113.99369831541163,-151.91275955125553
884,2780323285,-1.378401,3.580592,-0.696004,33.18042,-49.540932,-82.42791,0.184342,-0.237195,-0.347432,0.888287,-3.027539803975123,4.136488854031984,0.27123698993858425,56.92833940828545,-57.26292737376078,-85.02751510295816
885,2780339952,2.461686,2.259267,0.162683,-1.309169,11.645091,-14.052014,0.186873,-0.237912,-0.348017,0.887338,2.0452812366305904,2.400893490835119,0.21680999264660208,-0.9806346941983293,5.886220797697325,-16.17048488508736
886,2780356619,4.909994,1.214991,0.779603,-19.583961,62.633862,49.322308,0.18316,-0.248896,-0.347355,0.885356,5.317864904702591,1.4283519970326817,0.7057181461070622,-30.077903913609358,64.4694632197058,48.710255335637264
887,2780373286,5.739648,2.33541,1.604203,-40.500443,108.773262,109.627686,0.173194,-0.269341,-0.345859,0.881957,6.511557849330361,1.7311878633009399,1.4874013405908322,-51.985088185391795,112.76420095805081,107.57853655128588
888,2780389953,5.70272,3.344272,2.062159,-85.884071,148.996078,163.498184,0.156417,-0.298565,-0.346765,0.875302,5.9180910048910675,3.074939132910138,1.8622757569900703,-86.81439971017963,150.0165789052707,162.59238147916616
889,2780406620,4.558051,3.571004,1.172297,-140.570541,178.916031,211.779388,0.132381,-0.334791,-0.351297,0.864285,4.111866798621579,4.556289509971172,1.266149506454444,-135.64648406535736,177.27076309823337,216.66664694556323
890,2780423287,2.651801,4.112772,-0.120454,-179.33316,195.433624,264.225586,0.100388,-0.375674,-0.356952,0.849343,1.89093717659269,4.9524214083251605,-0.2676649785376517,-179.87164062681896,195.07763576232605,268.9673033618692
891,2780439954,0.640109,4.584347,-1.742628,-194.002365,200.520554,313.931732,0.06139,-0.418723,-0.360441,0.831259,0.22918395196775973,3.384165979331251,-2.045442901656871,-195.25899306488517,203.6637597338027,313.5722382559984
892,2780456621,-0.597493,1.611755,-3.861997,-184.670197,209.415207,350.862366,0.018723,-0.463032,-0.359043,0.810152,-0.1702837716474806,0.057501128403898594,-3.058510695622777,-169.84929500481266,204.54023523124988,343.2968080222096
