time_s,SampleTimeFine,knee_flexion_estimate_deg,knee_flexion_estimate_smooth_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg,dominant_axis_x,dominant_axis_y,dominant_axis_z,is_peak
0.0,363016631,5.3115150004227125,5.482032415628315,3.7841618276857236,-9.227240587149053,4.106322361261253,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.016667,363033298,5.334537437877326,5.442226994992078,3.824060492739736,-9.335279663762257,4.110679070627913,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.033334,363049965,5.319370496618476,5.33741989533357,3.8018557344976625,-9.330179213905334,4.100807097890936,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.050001,363066632,5.243201683998214,5.172884546034218,3.7048684804093894,-9.193786670288725,4.057849236190554,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.066668,363083299,5.0902064251486925,4.953894376475452,3.556145066660639,-8.906847835982026,3.961702531104309,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.083335,363099966,4.849447579916121,4.6857228160387,3.3657778519698955,-8.455827688436951,3.7998919606233557,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.100002,363116633,4.538303641299216,4.373643294105391,3.1220787319448995,-7.904055242078761,3.587384704369067,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.116669,363133300,4.163171569808061,4.022929240056955,2.837473097895615,-7.265198783999476,3.3265611988561736,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.133336,363149967,3.7287560197978813,3.6388540832748184,2.5229887097803196,-6.561072285921504,3.0176470651201894,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.150003,363166634,3.2626271019014994,3.2266912531404115,2.21429480899044,-5.8446518361989686,2.675727403553379,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.16667,363183301,2.7749244715497836,2.7917141790351625,1.9232538505047942,-5.131380232399117,2.3070194785572564,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.183337,363199968,2.2544123496311204,2.339196290340501,1.6337991597699861,-4.243389256715318,1.9199905968973052,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.200004,363216635,1.7041785220477155,1.8744110164378545,1.3702769334000355,-3.246486693001116,1.5059949822750602,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.216671,363233302,1.1797763922949205,1.4026317867086524,1.1697590230858095,-2.4115708899601094,1.0888013307272095,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.233338,363249969,0.6985825131215345,0.9291320305343236,1.0216347016442822,-1.801036994317088,0.6832018141696331,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.250005,363266636,0.2840096000018929,0.45918517729628555,0.9119071724240193,-1.346992458074224,0.3229099938488781,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.266672,363283303,-0.07644438882661242,-0.00039596042982630725,0.8313445131721461,-0.9812761773150366,0.0034459999330868772,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.283339,363299970,-0.42091004557417017,-0.4391531564578195,0.7485228105757826,-0.6178598001085092,-0.29918101479948556,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.300006,363316637,-0.7915325402937378,-0.8481101471621052,0.6245395799620149,-0.19309745632999276,-0.6133550529191794,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.316673,363333304,-1.1816857988776035,-1.2204844815450138,0.47275135356285325,0.23717997163347884,-0.9405263450550514,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.33334,363349971,-1.5593898838400775,-1.5519415110245747,0.33444500545943745,0.5921461324232481,-1.2649425683649171,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.350007,363366638,-1.9009025292811934,-1.8412043627110226,0.23663015624983635,0.7864317253284911,-1.57634872340151,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.366674,363383305,-2.2082261282408293,-2.0872128814043935,0.1905983947340163,0.8208729790156052,-1.879441271136773,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.383341,363399972,-2.4916326960704778,-2.2904428091081828,0.17506018334910478,0.7770051481338541,-2.172289479662168,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.400008,363416639,-2.733189357891127,-2.4529996131240734,0.15890365768652398,0.7531182566016282,-2.4199645152383424,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.416675,363433306,-2.8809403883083946,-2.5768032678809676,0.16353615571868166,0.7179359393304611,-2.5768113611126924,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.433342,363449973,-2.9471190115098493,-2.6644643071592142,0.1756042526122635,0.7148314138273538,-2.6483048125750828,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.450009,363466640,-2.9475232354222087,-2.7195842988763155,0.1679383380374806,0.7490389975259425,-2.643766494677727,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.466676,363483307,-2.899750667442213,-2.746232110764504,0.13439987750603524,0.8459192767522019,-2.5775800724076374,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.483343,363499974,-2.8204793751627637,-2.7461128702306095,0.07625214865267098,1.0050158380203396,-2.467307273849564,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
0.50001,363516641,-2.697902188522793,-2.7197924717884767,0.020133600661246902,1.1337647333467256,-2.3155811883318456,0.23210183908083248,-0.0883166912670138,0.9686737832412635,False
