time_s,SampleTimeFine,knee_flexion_estimate_deg,knee_flexion_estimate_smooth_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg,dominant_axis_x,dominant_axis_y,dominant_axis_z,is_peak
0.0,363016631,-11.634154225080685,-11.886243766388219,11.1607351430126,-7.694731672278035,5.736355106110865,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.016667,363033298,-11.697382992941241,-11.787980649885249,11.20407565180048,-7.721497249168991,5.820546352433978,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.033334,363049965,-11.704237130361651,-11.671322571609686,11.189048083746426,-7.729409319099098,5.897361086536697,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.050001,363066632,-11.649751934299537,-11.53585139423646,11.112216630676146,-7.705712505809163,5.957334489199591,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.066668,363083299,-11.537941670922121,-11.381148980440498,10.979674893896712,-7.5962599022771276,5.979042177831119,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.083335,363099966,-11.374401287243504,-11.206797192896731,10.800268481661558,-7.397708015069848,5.95150552577131,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.100002,363116633,-11.165325250154934,-11.012377894280084,10.578961239894483,-7.152232961129953,5.891565107939126,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.116669,363133300,-10.911552128353788,-10.797472947265488,10.314673120634543,-6.882301700116268,5.812051191997044,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.133336,363149967,-10.62251123844924,-10.56166421452787,10.016268879489171,-6.595317396746996,5.71839790153231,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.150003,363166634,-10.310474576772519,-10.30453355874216,9.696373433909773,-6.294430391954271,5.612217938603534,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.16667,363183301,-9.984638719112885,-10.025662842583284,9.364432111259434,-5.989731314344815,5.496923316439074,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.183337,363199968,-9.646710586383664,-9.724633928726172,9.023060412688698,-5.692119633604533,5.372760358419668,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.200004,363216635,-9.296627126880566,-9.401028679845753,8.673180160063447,-5.421314690406757,5.241895633369578,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.216671,363233302,-8.933260965183013,-9.054428958616953,8.311785304440253,-5.1754677631140575,5.1099520124634035,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.233338,363249969,-8.537557489498191,-8.684416627714704,7.923171955360072,-5.03061430066006,4.983838600926165,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.250005,363266636,-8.141615707704057,-8.290573549813734,7.536824969872178,-4.875540743505963,4.84642672069067,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.266672,363283303,-7.742199711595408,-7.864673520290562,7.148287958758893,-4.666389902558856,4.689109146319866,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.283339,363299970,-7.336713460346793,-7.410688904960671,6.754319490676292,-4.431780501601985,4.521610672159574,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.300006,363316637,-6.921778741512108,-6.92479317195779,6.3543239612993485,-4.155144559654546,4.329440765195647,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.316673,363333304,-6.473771381645049,-6.400476864735971,5.92426793214137,-3.81224315821124,4.103530519179132,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.33334,363349971,-6.0049963263707955,-5.831247128538835,5.469444232105815,-3.474715398944196,3.889305352250851,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.350007,363366638,-5.501129112828132,-5.214868391584563,4.981850326486653,-3.1581216201764724,3.6676040730556676,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.366674,363383305,-4.949763613127436,-4.560962174646699,4.447749169996086,-2.805607448808485,3.4251380495331682,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
0.383341,363399972,-4.355561073480154,-3.8799786249955055,3.8712289145056222,-2.436071817013369,3.169821609955331,-0.9554672658737683,-0.07909873024479548,-0.28429860132854495,False
