time_s,SampleTimeFine,knee_flexion_estimate_deg,knee_flexion_estimate_smooth_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg,dominant_axis_x,dominant_axis_y,dominant_axis_z,is_peak
0.0,1790405317,-6.6582776902313086,-6.043428491705775,15.265443672451548,-8.044103231480847,-7.425204099289096,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.016667,1790421984,-8.991569592123964,-9.006271577305405,16.72989712739332,-8.29269997764546,-5.5348989972908385,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.033334,1790438651,-11.2036929657106,-11.574824050693117,18.07562043144051,-8.524297525266919,-3.692749731639935,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.050001,1790455318,-13.235896860050126,-13.769452611166692,19.283891084681365,-8.625435609519894,-1.9718572043367497,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.066668,1790471985,-15.06325333756355,-15.61052395802391,20.318534739978574,-8.631559849495943,-0.36680540163555203,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.083335,1790488652,-16.72653944959383,-17.118404790562554,21.22379945711764,-8.540789157200866,1.1332716515700043,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.100002,1790505319,-18.192288092538433,-18.313461808080405,21.989210813642842,-8.432617559954503,2.4921126858557714,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.116669,1790521986,-19.38874621652904,-19.21606170987524,22.57864836746943,-8.317091330297119,3.6417973791534166,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.133336,1790538653,-20.264670246384725,-19.84657119524485,22.929435994804496,-8.322664145480404,4.5818846187760185,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.150003,1790555320,-20.8392980261326,-20.225356963487002,23.041075084602138,-8.473970541170926,5.343616428468417,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.16667,1790571987,-21.10021061693024,-20.372785713899486,22.902660902459843,-8.67555301913828,5.916926968524813,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.183337,1790588654,-21.02800620784997,-20.309224145780078,22.48666515211898,-8.82461811248215,6.3002249758080735,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.200004,1790605321,-20.65044153206397,-20.055038958426564,21.822169015664468,-8.825162437674434,6.498443905142697,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.216671,1790621988,-19.994249219593787,-19.630596851136723,20.928392964003358,-8.561767715309061,6.525771699937569,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.233338,1790638655,-19.07542976087988,-19.056264523208327,19.894047460896186,-7.887775240135557,6.296934740849655,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.250005,1790655322,-18.16832016465717,-18.35240867393873,18.735322295313836,-7.233341395708795,6.233132313135882,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.266672,1790671989,-16.152740068766462,-17.626979481612977,17.5691264913046,-4.7752433987419876,4.396796176676928,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.283339,1790688656,-14.932096766984788,-16.802254257189887,16.659761889841036,-3.9967484817352914,3.5510573639498673,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.300006,1790705323,-15.02183208672064,-15.901915360464866,16.796380719061904,-6.713579784474754,3.634646022730434,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.316673,1790721990,-14.690468946913212,-14.948670958101347,16.48437610949723,-8.353599834252453,3.553616966653942,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.33334,1790738657,-13.882729902211763,-13.964417107758909,15.565633195384914,-7.878872088206436,3.3681261375686007,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.350007,1790755324,-12.784266604215968,-12.973005232961864,14.4537855756586,-5.475873939168051,2.8858315621560204,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.366674,1790771991,-11.680351143748886,-11.993586622591828,13.395098939521162,-3.7273810089709083,2.358084978725886,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.383341,1790788658,-10.645146096091056,-11.041315291054929,12.485698897878258,-2.815417001301804,1.7934643717509233,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.400008,1790805325,-9.779887593570496,-10.124588658824148,11.617301162296982,-2.462089660016722,1.464723501453223,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.416675,1790821992,-9.088746144814651,-9.25055449651515,10.745194333846495,-2.6466739859727135,1.43004884351214,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.433342,1790838659,-8.391974836710755,-8.425075471316141,9.876382760663269,-2.8495264223901287,1.3835202886503735,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.450009,1790855326,-7.567678820681213,-7.649662406999625,9.01770044153072,-2.7924814153202755,1.118115846013822,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.466676,1790871993,-6.8072721206138995,-6.921824885626227,8.223081276873621,-2.3151369286635717,0.8596952846278079,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.483343,1790888660,-6.1134059736893684,-6.233732340839147,7.475226205150469,-1.55844745754299,0.6381659470546669,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.50001,1790905327,-5.450722474245708,-5.57452575261165,6.771079960772713,-1.0468367788356876,0.4229283428449236,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.516677,1790921994,-4.8110417676090345,-4.9462025370541065,6.085344036555163,-0.7610771916317581,0.23034343708175942,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.533344,1790938661,-4.198800383312989,-4.286245254854831,5.444364342646414,-0.559237445309582,0.030773743146741736,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.550011,1790955328,-3.617396737733767,-3.6184439334208953,4.819135914780511,-0.3127783168050568,-0.14144005537186802,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.566678,1790971995,-3.043699082619038,-3.008942480394686,4.172926809093258,0.1035657575637063,-0.2837030088452467,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.583345,1790988662,-2.461481550211699,-2.447758314197762,3.493350266350865,0.5970676937438357,-0.4028982282692101,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.600012,1791005329,-1.85735281607269,-1.9150615269243048,2.7537850720680943,1.0306245772059555,-0.48307616516839424,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.616679,1791021996,-1.2843956188819046,-1.3939149142178533,1.99202571904576,1.3425671004325312,-0.48431742627990915,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.633346,1791038663,-0.727526030639527,-0.8768814438417204,1.1860720363371056,1.5866717458728339,-0.40613940651770297,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.650013,1791055330,-0.22702764198536635,-0.3601770355591294,0.39192359433809254,1.7509362779244944,-0.251710889414916,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.66668,1791071997,0.22702764198536635,0.15549105649830397,-0.3862927340628208,1.7816258195949484,-0.03911944220691624,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.683347,1791088664,0.6924576631448505,0.6694058201339731,-1.156324504724967,1.662915406614248,0.15210173249396625,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.700014,1791105331,1.1962933299277267,1.1886236104665313,-1.916562914207884,1.4469100883976882,0.2763070961294717,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.716681,1791121998,1.7339284622290387,1.7256516923321157,-2.6587592843012287,1.2411117000995728,0.3267315256282609,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.733348,1791138665,2.263893406816129,2.2836376744009708,-3.368114837551491,1.0302534597565227,0.350591973380149,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.750015,1791155332,2.7968680277039755,2.8650515836793224,-4.065585736596717,0.776415581844528,0.3575082258991629,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.766682,1791171999,3.377843435563098,3.4727545398924944,-4.784865413043436,0.5612024283944206,0.3144565665792328,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.783349,1791188666,4.005145278375311,4.110106225471627,-5.530180430780044,0.5210781469173865,0.2236832417529525,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.800016,1791205333,4.625964083160215,4.7823784999251275,-6.241412482945261,0.48906758167802916,0.10254100476705337,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.816683,1791222000,5.268508784547583,5.481807852849841,-6.9156022366994065,0.40053574169613015,-0.09348219352097462,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.83335,1791238667,5.96105479632381,6.214565303905933,-7.588636142921787,0.2227580413042515,-0.3645821420178437,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.850017,1791255334,6.711087518513857,6.9914749635547615,-8.266987324308099,-0.0011562560392953602,-0.7163820160433092,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.866684,1791272001,7.537772314295024,7.815164802772864,-9.001224073974479,-0.2968765587171884,-1.1180313043497099,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
0.883351,1791288668,8.425273407386834,8.680776451448226,-9.816508123440306,-0.5917338927368654,-1.5183342466513998,-0.7614093670613508,-0.025189178899269853,-0.6477818159053353,False
